latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.82215,-114.25393,317.24,0.41,0.37,2025-08-03,944,N,VIIRS,n,2,290.01,1.23,N,2
40.93987,-117.86333,299.3,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,285.86,0.46,N,0
41.19104,-116.96234,321.83,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,290.7,1.64,N,0
41.19175,-116.9669,301.86,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,288.84,1.64,N,0
41.19878,-116.94601,302.39,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,289.14,0.91,N,0
41.21914,-116.87904,300.13,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,286.46,1.75,N,0
41.22102,-116.86914,303.7,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.28,0.98,N,0
41.22242,-116.87814,351.72,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,305.9,22.35,N,0
41.22429,-116.86823,303.08,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,284.03,0.98,N,0
41.22686,-116.86282,308.72,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,281.75,1.21,N,0
41.2911,-122.99117,322.18,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,285,2.28,N,0
41.29199,-122.9999,317.85,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,283.89,2.53,N,0
41.29562,-122.99557,338.39,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,294.45,14.55,N,0
41.29604,-122.9997,352.41,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,297.31,14.55,N,0
41.29645,-123.00372,306.97,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,284.54,2.47,N,0
41.29969,-122.99552,335.46,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,286.98,14.55,N,0
41.30013,-122.99982,323.31,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,285.39,14.55,N,0
41.30056,-123.00401,317.16,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,285.05,2.47,N,0
41.30421,-122.99986,335.05,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,287.48,3.96,N,0
41.30466,-123.00426,340.55,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,287.43,9.16,N,0
41.30468,-122.99829,321.65,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,285.44,2.19,N,0
41.30511,-123.00862,347.94,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,288.29,9.16,N,0
41.30511,-123.00272,317.76,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,285.74,2.19,N,0
41.30554,-123.00713,351.94,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,291.64,7.81,N,0
41.30558,-123.01318,309.18,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,284.8,4.83,N,0
41.30598,-123.01167,347.72,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,287.06,7.81,N,0
41.30646,-123.01661,302.55,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,284.8,1.35,N,0
41.30923,-123.00904,354.43,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,291.88,9.16,N,0
41.30962,-123.00732,323.44,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,285.23,7.81,N,0
41.30975,-123.01407,336.13,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,287.62,4.83,N,0
41.31012,-123.01243,344.05,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,287.37,7.81,N,0
41.3106,-123.01742,306.35,0.38,0.43,2025-08-03,944,N,VIIRS,n,2,285.64,1.35,N,0
41.3138,-116.94093,321.2,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.93,3.94,N,0
41.31568,-116.93101,325.75,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,284.28,13.76,N,0
41.31638,-116.93553,345.47,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,295.91,13.76,N,0
41.31707,-116.94005,345.2,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,294.52,3.94,N,0
41.31755,-116.92107,300.28,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,283.09,4.89,N,0
41.31777,-116.94459,327.44,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,284.39,3.94,N,0
41.31826,-116.9256,347.11,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,289.64,4.89,N,0
41.31895,-116.93014,317.35,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,288.33,1.94,N,0
41.31965,-116.93464,333.68,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,290.32,1.94,N,0
41.32035,-116.93918,332.77,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,290.67,4.72,N,0
41.32084,-116.9202,356.76,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,291.54,4.89,N,0
41.32104,-116.94369,329.83,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,288.96,4.72,N,0
41.32153,-116.92472,327.99,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,290.18,4.89,N,0
41.32223,-116.92924,306.33,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.8,1.94,N,0
41.32293,-116.93377,306.51,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,288.13,1.94,N,0
41.32341,-116.91479,297.23,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,284.12,3.12,N,0
41.32363,-116.9383,345.94,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,292.92,4.72,N,0
41.32411,-116.91931,316.2,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,289.54,1.14,N,0
41.32481,-116.92385,303.62,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.27,1.14,N,0
41.32502,-116.94736,299.48,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.43,0.67,N,0
41.32551,-116.92838,300.31,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,286.54,1.06,N,0
41.32599,-116.90937,302.46,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,282.82,3.12,N,0
41.3262,-116.93291,304.22,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.32,1.06,N,0
41.32642,-116.95647,297.81,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,284.69,0.52,N,0
41.32669,-116.9139,341.65,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,290.9,3.12,N,0
41.3269,-116.93742,307.86,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.67,0.96,N,0
41.32739,-116.91844,300.76,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,286.57,1.14,N,0
41.32922,-116.97466,336.94,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.21,4.35,N,0
41.32927,-116.90849,335.44,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.03,2.28,N,0
41.3297,-116.95558,332.97,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,290.22,2.59,N,0
41.32991,-116.97922,327.41,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.52,4.35,N,0
41.32996,-116.91302,308.29,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.09,2.28,N,0
41.33018,-116.93655,296.6,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.15,0.96,N,0
41.3304,-116.96014,329.64,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,290.3,2.59,N,0
41.3311,-116.96468,309.36,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,288.39,1.15,N,0
41.33249,-116.97375,302.24,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,284.03,0.49,N,0
41.33297,-116.9547,306.53,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.86,2.59,N,0
41.33319,-116.9783,299.34,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,283.76,0.49,N,0
41.33367,-116.95926,304.85,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.23,2.59,N,0
41.33437,-116.96379,304.22,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,286.74,1.15,N,0
41.33625,-116.9538,295.78,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.3,1.48,N,0
41.33695,-116.95836,296.74,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,286.06,1.48,N,0
41.33953,-116.95292,296.76,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.59,1.48,N,0
41.34023,-116.95748,334.25,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,290.05,1.48,N,0
41.3421,-116.94749,328.42,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.4,2.57,N,0
41.34281,-116.95204,311.7,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,288.82,8.93,N,0
41.3435,-116.9566,318.55,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,286.67,8.93,N,0
41.34402,-116.87138,301.05,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.09,1.01,N,0
41.34539,-116.94662,323.48,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,288.08,2.57,N,0
41.34608,-116.95117,319.57,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.07,8.93,N,0
41.34678,-116.95573,350.78,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,312.15,8.93,N,0
41.34729,-116.87051,310.73,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.02,1.01,N,0
41.34748,-116.96028,303.88,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.88,9.54,N,0
41.34866,-116.94576,319.91,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,290.45,1.83,N,0
41.34937,-116.95031,323.5,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,291.15,35.37,N,0
41.35006,-116.95487,367,0.38,0.36,2025-08-03,944,N,VIIRS,h,2,343.26,35.37,N,0
41.35076,-116.95941,303.64,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,286.71,6.3,N,0
41.35195,-116.9449,307.98,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.78,1.83,N,0
41.35264,-116.94946,304.22,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.82,35.37,N,0
41.35335,-116.95399,301.66,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,286.85,35.37,N,0
41.35633,-115.69183,331.64,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,293.19,9.85,N,0
41.3585,-116.94317,299.14,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.8,1.68,N,0
41.35961,-115.6909,312.07,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,286.71,1.48,N,0
41.36038,-116.9332,296.03,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,284.04,3.89,N,0
41.36108,-116.93774,303.11,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.45,1.99,N,0
41.36178,-116.94228,301.27,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,286.19,1.99,N,0
41.36188,-115.70461,326.26,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,286.61,2.66,N,0
41.36289,-115.68996,306.51,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,285.86,1.48,N,0
41.36366,-116.93232,344.91,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,288.71,3.89,N,0
41.36412,-115.71822,305.53,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,283.45,1.06,N,0
41.36436,-116.93685,325.45,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.56,1.99,N,0
41.36438,-116.87063,302.46,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,287.4,1.14,N,0
41.36694,-116.93142,320.44,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,305.51,29.26,N,0
41.36764,-116.93597,346.02,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,291.15,27.26,N,0
41.37164,-116.87341,336.56,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,289.36,3.87,N,0
41.37171,-115.70179,301.94,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,285.45,0.84,N,0
41.37246,-115.70633,299.48,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,287.59,1.65,N,0
41.37395,-115.7154,306.06,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,286.06,1.29,N,0
41.37648,-115.70993,301.75,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,287.07,2.48,N,0
41.37724,-115.71447,344.83,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,291.77,7.03,N,0
41.37976,-115.70899,329.11,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,288.73,2.48,N,0
41.38051,-115.71354,327.91,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,288.29,7.03,N,0
41.38406,-115.69342,337.3,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,285.69,5.83,N,0
41.38734,-115.69246,310.92,0.39,0.36,2025-08-03,944,N,VIIRS,n,2,283.83,0.84,N,0
41.39317,-116.92439,295.68,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,283.94,0.71,N,0
41.39576,-116.91896,304.41,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,282.75,0.71,N,0
41.39666,-116.90721,317.03,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.15,2.46,N,0
41.39736,-116.91174,330.24,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.09,3.53,N,0
41.39784,-116.89269,298.5,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,285.42,0.53,N,0
41.39806,-116.9163,320.81,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,283.05,3.53,N,0
41.39854,-116.89722,296.74,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,283.26,0.53,N,0
41.39876,-116.92083,315.08,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,284.17,1.67,N,0
41.40064,-116.91086,334.98,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,284.21,3.53,N,0
41.40134,-116.91541,341.84,0.38,0.36,2025-08-03,944,N,VIIRS,n,2,286.64,3.53,N,0
36.35757,-114.90842,306.89,0.44,0.38,2025-08-03,945,N,VIIRS,n,2,294.83,1.15,N,2
36.35765,-114.91043,318.64,0.44,0.38,2025-08-03,945,N,VIIRS,n,2,295.97,2.27,N,2
36.35847,-114.91325,309.34,0.44,0.38,2025-08-03,945,N,VIIRS,n,2,296.38,1.15,N,2
37.18461,-121.68165,300.54,0.46,0.39,2025-08-03,945,N,VIIRS,n,2,286.9,0.5,N,2
37.45307,-121.93064,300.66,0.47,0.4,2025-08-03,945,N,VIIRS,n,2,286.6,0.6,N,2
37.45671,-121.92994,299.24,0.47,0.4,2025-08-03,945,N,VIIRS,n,2,286.68,0.23,N,2
37.88272,-121.18652,307.42,0.44,0.39,2025-08-03,945,N,VIIRS,n,2,290.27,1.08,N,2
37.88441,-121.18391,307.3,0.44,0.39,2025-08-03,945,N,VIIRS,n,2,290.13,0.74,N,2
38.0709,-122.13739,305.26,0.48,0.4,2025-08-03,945,N,VIIRS,n,2,293.45,2.09,N,2
38.30175,-122.74844,296.12,0.52,0.41,2025-08-03,945,N,VIIRS,n,2,284.99,0.76,N,2
39.61948,-119.26234,310.48,0.41,0.37,2025-08-03,945,N,VIIRS,n,2,292.49,1.52,N,2
32.4972,-116.83385,327.1,0.42,0.38,2025-08-03,946,N,VIIRS,n,2,288.23,2.19,N,0
32.51088,-116.77043,307,0.42,0.38,2025-08-03,946,N,VIIRS,n,2,287.1,0.83,N,2
32.71283,-114.76122,315.87,0.5,0.41,2025-08-03,946,N,VIIRS,n,2,295.92,2.22,N,0
32.71332,-114.75958,316.15,0.5,0.41,2025-08-03,946,N,VIIRS,n,2,296.62,2.04,N,0
33.79358,-118.35151,300.55,0.39,0.36,2025-08-03,946,N,VIIRS,n,2,287.97,0.23,N,2
33.79437,-117.47312,307.18,0.4,0.37,2025-08-03,946,N,VIIRS,n,2,291.7,0.73,N,2
33.95601,-117.12312,303.94,0.4,0.37,2025-08-03,946,N,VIIRS,n,2,290.12,0.45,N,2
34.03588,-118.10448,306.4,0.39,0.36,2025-08-03,946,N,VIIRS,n,2,290.58,0.48,N,2
34.14132,-117.42887,307.93,0.39,0.37,2025-08-03,946,N,VIIRS,n,2,291.78,0.8,N,2
34.15287,-118.19517,310.39,0.39,0.36,2025-08-03,946,N,VIIRS,n,2,289.27,0.63,N,2
34.24376,-118.3814,305.94,0.38,0.36,2025-08-03,946,N,VIIRS,n,2,290.91,0.46,N,2
34.29104,-118.80283,308.77,0.38,0.36,2025-08-03,946,N,VIIRS,n,2,288.67,1,N,2
34.31899,-118.51008,299.53,0.38,0.36,2025-08-03,946,N,VIIRS,n,2,289.43,0.36,N,2
34.33413,-118.51946,314.24,0.38,0.36,2025-08-03,946,N,VIIRS,n,2,290.36,0.85,N,2
34.35264,-116.8531,305.21,0.4,0.37,2025-08-03,946,N,VIIRS,n,2,291.27,1.69,N,2
34.4289,-118.64503,307.88,0.38,0.36,2025-08-03,946,N,VIIRS,n,2,289.23,0.67,N,2
34.56719,-118.15117,304.72,0.39,0.36,2025-08-03,946,N,VIIRS,n,2,291.83,0.2,N,2
34.6086,-117.3363,316.04,0.39,0.36,2025-08-03,946,N,VIIRS,n,2,296.25,1.93,N,2
