latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.82215,-114.2553,305.45,0.44,0.62,2025-09-02,841,N,VIIRS,n,2,288.93,1.45,N,2
40.82305,-114.25504,303.19,0.44,0.62,2025-09-02,841,N,VIIRS,n,2,288.42,1.76,N,2
36.35846,-114.91419,310.56,0.44,0.62,2025-09-02,843,N,VIIRS,n,2,294.48,5.42,N,2
36.35868,-114.91061,315.76,0.44,0.62,2025-09-02,843,N,VIIRS,n,2,294.77,2.67,N,2
36.89546,-119.02145,314.25,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,286.95,2.81,N,0
36.89561,-119.03468,308.39,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,288.23,2.81,N,0
36.9001,-119.01749,300.44,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,287.13,1.99,N,0
36.90039,-119.03464,321.51,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,288.84,5.18,N,0
36.91656,-118.98459,305.07,0.74,0.76,2025-09-02,843,N,VIIRS,n,2,286.08,2.48,N,0
36.92381,-118.98985,301.95,0.74,0.76,2025-09-02,843,N,VIIRS,n,2,286.66,3.04,N,0
36.92817,-118.98128,320.03,0.74,0.76,2025-09-02,843,N,VIIRS,n,2,286.86,8.67,N,0
36.93076,-118.9727,308.39,0.74,0.76,2025-09-02,843,N,VIIRS,n,2,285.45,3.04,N,0
36.93112,-119.00106,319.74,0.74,0.76,2025-09-02,843,N,VIIRS,n,2,287.69,3.04,N,0
36.93796,-118.97485,313.68,0.74,0.76,2025-09-02,843,N,VIIRS,n,2,284.09,12.49,N,0
36.93821,-118.9938,348.44,0.74,0.76,2025-09-02,843,N,VIIRS,n,2,287.69,12.49,N,0
36.9384,-119.00799,345.62,0.74,0.76,2025-09-02,843,N,VIIRS,n,2,289.34,11.72,N,0
36.93848,-119.01381,303.61,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,287.69,11.72,N,0
36.93856,-119.01886,309.76,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,288.49,7.47,N,0
36.93896,-119.04827,315.09,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,283,6.6,N,0
36.93926,-119.07115,312.42,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,283.22,8.04,N,0
36.94006,-119.13587,310.58,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,286.72,2.87,N,0
36.94556,-119.00587,349.72,0.74,0.76,2025-09-02,843,N,VIIRS,n,2,289.68,11.72,N,0
36.94563,-119.01096,321.35,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,287.83,11.72,N,0
36.94603,-119.03941,306.56,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,283.47,6.6,N,0
36.94614,-119.04666,348.87,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,288.63,6.6,N,0
36.94627,-119.05622,315.46,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,281.97,8.04,N,0
36.94642,-119.06793,333.6,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,282.15,8.04,N,0
36.95271,-119.0034,310.86,0.74,0.76,2025-09-02,843,N,VIIRS,n,2,285.61,9.27,N,0
36.95279,-119.00904,326.19,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,286.6,9.27,N,0
36.95286,-119.01381,319.44,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,286.1,8.91,N,0
36.95295,-119.01969,302.04,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,284.28,8.91,N,0
36.95304,-119.02617,304.5,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,284.2,3.2,N,0
36.95313,-119.0327,302.59,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,283.02,3.2,N,0
36.95322,-119.03904,302.63,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,282.77,4.83,N,0
36.95332,-119.04552,306.94,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,282.69,4.83,N,0
36.95344,-119.05396,344.57,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,283.87,26.49,N,0
36.95361,-119.0665,348.15,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,284.12,26.49,N,0
36.95996,-119.00768,350.11,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,289.01,9.27,N,0
36.96003,-119.01212,340.72,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,287.92,8.91,N,0
36.96011,-119.01793,312.28,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,285.97,8.91,N,0
36.96021,-119.02489,315.71,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,285.84,3.2,N,0
36.96032,-119.03194,306.69,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,284.48,3.2,N,0
36.96041,-119.03838,308.15,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,283.84,4.83,N,0
36.9605,-119.04469,316.99,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,284.77,4.83,N,0
36.9606,-119.05148,356.41,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,289.86,26.49,N,0
36.96074,-119.06156,367,0.75,0.77,2025-09-02,843,N,VIIRS,h,2,291.64,26.49,N,0
36.96703,-118.99994,338.85,0.74,0.76,2025-09-02,843,N,VIIRS,n,2,286.93,33.96,N,0
36.96711,-119.00569,367,0.75,0.77,2025-09-02,843,N,VIIRS,h,2,294.5,33.96,N,0
36.96719,-119.01075,367,0.75,0.77,2025-09-02,843,N,VIIRS,h,2,290.91,34.55,N,0
36.96727,-119.01653,350.53,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,288.33,34.55,N,0
36.96738,-119.02309,332.94,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,287.41,13.14,N,0
36.96748,-119.02991,328.92,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,286.56,13.14,N,0
36.96758,-119.03696,341.08,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,287.36,30.33,N,0
36.96769,-119.04376,353.04,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,288.01,30.33,N,0
36.96778,-119.05067,355.09,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,293.09,45.91,N,0
36.96792,-119.05978,367,0.75,0.77,2025-09-02,843,N,VIIRS,h,2,296.86,45.91,N,0
36.96811,-119.07286,301.58,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,285.02,28.92,N,0
36.96893,-118.99914,351.93,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,287.56,26.95,N,0
36.96898,-119.00488,367,0.75,0.77,2025-09-02,843,N,VIIRS,h,2,299.11,39.57,N,0
36.96904,-119.01032,367,0.75,0.77,2025-09-02,843,N,VIIRS,h,2,291.31,39.57,N,0
36.9691,-119.01621,344.7,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,287.46,15.45,N,0
36.96917,-119.0228,332.08,0.75,0.77,2025-09-02,843,N,VIIRS,n,2,287.51,15.45,N,0
