latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.06936,-122.14157,296.73,0.73,0.76,2025-06-24,854,N,VIIRS,n,2,286.28,1.27,N,2
34.60598,-117.33759,310.25,0.38,0.59,2025-06-24,855,N,VIIRS,n,2,287.59,1.05,N,2
34.61143,-117.33674,297.51,0.38,0.59,2025-06-24,855,N,VIIRS,n,2,285.96,1.05,N,2
34.62315,-117.1002,300.26,0.37,0.58,2025-06-24,855,N,VIIRS,n,2,287.8,0.34,N,2
36.14526,-119.2292,306.96,0.5,0.66,2025-06-24,855,N,VIIRS,n,2,287.17,1.4,N,0
36.14607,-119.22842,307.31,0.5,0.66,2025-06-24,855,N,VIIRS,n,2,287.06,1.85,N,0
36.35962,-114.91235,307.27,0.57,0.52,2025-06-24,855,N,VIIRS,n,2,292.22,1.61,N,2
32.38432,-116.10472,309.58,0.61,0.54,2025-06-24,856,N,VIIRS,n,2,283.78,2.68,N,0
32.38931,-116.10446,336.15,0.61,0.54,2025-06-24,856,N,VIIRS,n,2,286.65,7.88,N,0
32.4026,-116.08283,307.66,0.61,0.53,2025-06-24,856,N,VIIRS,n,2,287.52,3.94,N,0
32.40757,-116.08237,297.54,0.61,0.53,2025-06-24,856,N,VIIRS,n,2,287.4,1.8,N,0
32.40812,-116.08907,298.53,0.61,0.53,2025-06-24,856,N,VIIRS,n,2,287.51,1.8,N,0
32.5021,-114.83797,317.28,0.52,0.5,2025-06-24,856,N,VIIRS,n,2,291.67,2.08,N,0
32.50671,-114.83736,313.43,0.52,0.5,2025-06-24,856,N,VIIRS,n,2,291.4,2.08,N,0
32.55362,-114.99111,302.73,0.53,0.5,2025-06-24,856,N,VIIRS,n,2,290.61,0.45,N,0
39.61932,-119.2642,298.21,0.62,0.54,2025-06-24,1034,N,VIIRS,n,2,283.98,1.52,N,2
36.35776,-114.91335,301.7,0.62,0.72,2025-06-24,1035,N,VIIRS,n,2,288.86,1,N,2
