latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.81971,-114.25517,297.24,0.78,0.78,2025-08-18,822,N,VIIRS,n,2,287.02,1.72,N,2
40.81987,-114.25766,302.05,0.78,0.78,2025-08-18,822,N,VIIRS,n,2,287.17,1.45,N,2
39.49291,-119.62112,302.13,0.41,0.37,2025-08-18,1003,N,VIIRS,n,2,287.43,0.6,N,2
39.61966,-119.26193,312.74,0.41,0.37,2025-08-18,1003,N,VIIRS,n,2,289.97,0.99,N,2
39.66786,-121.81525,300.58,0.38,0.36,2025-08-18,1003,N,VIIRS,n,2,288.24,0.74,N,0
40.48482,-122.53566,297.93,0.39,0.36,2025-08-18,1003,N,VIIRS,n,2,287.52,0.32,N,0
40.82244,-114.25803,318.03,0.41,0.45,2025-08-18,1003,N,VIIRS,n,2,291.27,2.62,N,2
41.40826,-116.273,295.4,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,282.68,1.19,N,0
41.41188,-116.27172,309.89,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,284.06,1.19,N,0
41.41299,-116.27714,306.24,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,283.05,1.19,N,0
41.41439,-116.26498,296.71,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,283.84,0.89,N,0
41.41803,-116.26376,302.24,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,284.39,0.89,N,0
41.42164,-116.26244,298.36,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,283.38,1.29,N,0
41.42999,-116.26533,316.77,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,285.85,1.8,N,0
41.43357,-116.26388,305.33,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,285.09,1.8,N,0
41.43716,-116.26243,306.24,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,284.96,1.53,N,0
41.44073,-116.26094,311.51,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,284.83,1.53,N,0
41.44431,-116.25939,331.53,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,287.76,3.63,N,0
41.44542,-116.2649,308.48,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,284.26,3.63,N,0
41.44787,-116.25785,332.49,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,289.55,3.63,N,0
41.449,-116.26343,305.76,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,284.01,3.63,N,0
41.45257,-116.26187,319.97,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,285.87,3.05,N,0
41.46841,-116.22497,308.19,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,284.07,1.29,N,0
41.47061,-116.25516,319.26,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,285.93,2.32,N,0
41.4742,-116.25372,295.82,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,285.13,0.91,N,0
41.47536,-116.25951,298.33,0.49,0.4,2025-08-18,1003,N,VIIRS,n,2,284.18,1.3,N,0
