latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.82109,-114.25703,296.81,0.59,0.53,2025-09-12,854,N,VIIRS,n,2,282.68,1.38,N,2
40.82252,-114.25831,297.48,0.59,0.53,2025-09-12,854,N,VIIRS,n,2,282.29,1.21,N,2
33.71296,-117.71334,299.79,0.39,0.6,2025-09-12,856,N,VIIRS,n,2,287.09,0.3,N,2
33.76852,-118.28885,299.89,0.42,0.61,2025-09-12,856,N,VIIRS,n,2,289.18,0.67,N,0
33.77727,-118.2412,302.25,0.42,0.61,2025-09-12,856,N,VIIRS,n,2,291.03,0.81,N,0
33.81794,-118.2468,304.04,0.42,0.61,2025-09-12,856,N,VIIRS,n,2,291.08,1.43,N,2
33.85294,-118.33466,301.15,0.43,0.62,2025-09-12,856,N,VIIRS,n,2,290.19,0.86,N,2
34.03859,-117.82418,297.79,0.4,0.6,2025-09-12,856,N,VIIRS,n,2,286.91,0.2,N,0
34.15262,-118.19887,301.74,0.42,0.61,2025-09-12,856,N,VIIRS,n,2,286.16,0.82,N,0
34.15326,-118.19794,304.13,0.42,0.61,2025-09-12,856,N,VIIRS,n,2,286.57,0.8,N,0
34.29022,-118.80551,301.9,0.46,0.64,2025-09-12,856,N,VIIRS,n,2,285.76,0.85,N,2
34.29289,-118.80651,296.5,0.46,0.63,2025-09-12,856,N,VIIRS,n,2,285.4,0.73,N,0
34.33437,-118.52135,301.8,0.44,0.63,2025-09-12,856,N,VIIRS,n,2,286.15,0.44,N,2
34.60504,-117.34077,301.57,0.38,0.59,2025-09-12,856,N,VIIRS,n,2,286.35,1.01,N,2
34.61051,-117.34003,303.94,0.38,0.59,2025-09-12,856,N,VIIRS,n,2,287.54,1.01,N,2
34.61068,-117.33776,296.88,0.38,0.59,2025-09-12,856,N,VIIRS,n,2,285.34,0.78,N,2
34.6236,-117.10299,296.99,0.37,0.58,2025-09-12,856,N,VIIRS,n,2,286.78,0.67,N,2
36.90209,-118.81808,298.82,0.49,0.65,2025-09-12,856,N,VIIRS,n,2,277.92,0.9,N,0
36.90262,-118.81837,298.04,0.49,0.65,2025-09-12,856,N,VIIRS,n,2,277.68,0.91,N,0
36.93792,-119.08999,298.43,0.5,0.66,2025-09-12,856,N,VIIRS,n,2,279.28,0.56,N,0
37.02044,-119.16734,329.42,0.51,0.66,2025-09-12,856,N,VIIRS,n,2,280.94,2.57,N,0
37.02068,-119.174,305.69,0.51,0.66,2025-09-12,856,N,VIIRS,n,2,279.37,6.15,N,0
37.02141,-119.16725,334.56,0.51,0.66,2025-09-12,856,N,VIIRS,n,2,282.31,3.69,N,0
37.0217,-119.17404,302.15,0.51,0.66,2025-09-12,856,N,VIIRS,n,2,279.84,3.69,N,0
37.02533,-119.13248,295.25,0.51,0.66,2025-09-12,856,N,VIIRS,n,2,279.73,1.9,N,0
37.02572,-119.14302,299.04,0.51,0.66,2025-09-12,856,N,VIIRS,n,2,279.15,2.47,N,0
