latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.62188,-119.26653,301.44,0.44,0.62,2025-06-29,900,N,VIIRS,n,2,290.37,1.48,N,2
40.82279,-114.25733,307.14,0.49,0.48,2025-06-29,900,N,VIIRS,n,2,288.75,1.78,N,2
35.55782,-119.25649,304.08,0.4,0.6,2025-06-29,901,N,VIIRS,n,2,290.96,0.54,N,0
35.56078,-119.2569,302.84,0.4,0.6,2025-06-29,901,N,VIIRS,n,2,291.09,0.27,N,0
35.68486,-119.9036,314.29,0.44,0.62,2025-06-29,901,N,VIIRS,n,2,293.04,1.34,N,0
35.6851,-119.90858,310.8,0.44,0.62,2025-06-29,901,N,VIIRS,n,2,293.21,1.34,N,0
35.68537,-119.90214,304.15,0.44,0.62,2025-06-29,901,N,VIIRS,n,2,293.13,2.48,N,0
35.68564,-119.9071,338.39,0.44,0.62,2025-06-29,901,N,VIIRS,n,2,294.31,2.48,N,0
35.6907,-119.90319,317.82,0.44,0.62,2025-06-29,901,N,VIIRS,n,2,293.71,2.37,N,0
35.69094,-119.90818,327.89,0.44,0.62,2025-06-29,901,N,VIIRS,n,2,294.28,2.37,N,0
35.69147,-119.90672,325.22,0.44,0.62,2025-06-29,901,N,VIIRS,n,2,294.23,2.24,N,0
36.35701,-114.91093,317.57,0.47,0.48,2025-06-29,901,N,VIIRS,n,2,296.81,3.27,N,2
36.53066,-119.30181,367,0.41,0.61,2025-06-29,901,N,VIIRS,h,2,295.89,6.36,N,0
36.53091,-119.30655,302.78,0.41,0.61,2025-06-29,901,N,VIIRS,n,2,292.64,6.36,N,0
38.07052,-122.14078,303.93,0.61,0.71,2025-06-29,901,N,VIIRS,n,2,292.74,1.3,N,2
32.37059,-117.07005,299.97,0.56,0.52,2025-06-29,902,N,VIIRS,n,2,289.59,0.96,N,2
32.38571,-116.01173,302.99,0.49,0.49,2025-06-29,902,N,VIIRS,n,2,291.63,1.33,N,0
32.38619,-116.01683,305.46,0.49,0.49,2025-06-29,902,N,VIIRS,n,2,292.66,1.33,N,0
32.3907,-116.01635,303.5,0.49,0.49,2025-06-29,902,N,VIIRS,n,2,293.16,1.33,N,0
32.39521,-116.01593,303.04,0.49,0.49,2025-06-29,902,N,VIIRS,n,2,292.73,1.88,N,0
32.39788,-114.76529,307.88,0.42,0.45,2025-06-29,902,N,VIIRS,n,2,296.08,0.65,N,2
32.40521,-116.02538,303.2,0.49,0.49,2025-06-29,902,N,VIIRS,n,2,292.48,1.64,N,0
32.40873,-116.0146,303.6,0.49,0.49,2025-06-29,902,N,VIIRS,n,2,289.93,2.93,N,0
32.40923,-116.01982,306.08,0.49,0.49,2025-06-29,902,N,VIIRS,n,2,291.91,1.64,N,0
32.40971,-116.02493,305.67,0.49,0.49,2025-06-29,902,N,VIIRS,n,2,293.08,1.64,N,0
32.4998,-116.79169,301.71,0.54,0.51,2025-06-29,902,N,VIIRS,n,2,288.81,1.02,N,2
32.52548,-114.92415,308.74,0.43,0.46,2025-06-29,902,N,VIIRS,n,2,295.12,2.22,N,0
32.52922,-114.91895,327.42,0.43,0.46,2025-06-29,902,N,VIIRS,n,2,293.71,2.22,N,0
32.5297,-114.92352,320.77,0.43,0.46,2025-06-29,902,N,VIIRS,n,2,293.76,2.22,N,0
32.66292,-114.81075,314.66,0.42,0.45,2025-06-29,902,N,VIIRS,n,2,293.99,1.52,N,0
32.66666,-114.80557,305.22,0.42,0.45,2025-06-29,902,N,VIIRS,n,2,294.05,1.44,N,0
32.66712,-114.81013,337.76,0.42,0.45,2025-06-29,902,N,VIIRS,n,2,296.03,3.7,N,0
33.71645,-117.71035,303.33,0.63,0.54,2025-06-29,902,N,VIIRS,n,2,288.22,1.12,N,2
34.1535,-118.19543,316.86,0.34,0.56,2025-06-29,902,N,VIIRS,n,2,289.12,0.96,N,2
34.28886,-118.80266,297.77,0.37,0.58,2025-06-29,902,N,VIIRS,n,2,285.75,0.47,N,2
34.29425,-118.80178,296.36,0.37,0.58,2025-06-29,902,N,VIIRS,n,2,285.6,0.47,N,2
34.33466,-118.52016,308.56,0.36,0.57,2025-06-29,902,N,VIIRS,n,2,290.23,0.81,N,2
34.60744,-117.33721,312.85,0.62,0.54,2025-06-29,902,N,VIIRS,n,2,293.2,2.64,N,2
40.82532,-114.25941,298.73,0.6,0.7,2025-06-29,1040,N,VIIRS,n,2,285.72,1.97,N,2
37.88277,-121.18638,302.31,0.33,0.55,2025-06-29,1041,N,VIIRS,n,2,289.81,0.36,N,2
37.88477,-121.18437,302.56,0.33,0.55,2025-06-29,1041,N,VIIRS,n,2,289.35,0.26,N,2
38.26879,-121.99773,306.01,0.58,0.52,2025-06-29,1041,N,VIIRS,n,2,290.71,1.19,N,0
38.27039,-122.00421,301.39,0.58,0.52,2025-06-29,1041,N,VIIRS,n,2,290.81,1.19,N,0
39.6184,-119.26414,310.12,0.37,0.58,2025-06-29,1041,N,VIIRS,n,2,291.19,1.19,N,2
39.6215,-119.26463,300.83,0.37,0.58,2025-06-29,1041,N,VIIRS,n,2,289.26,0.92,N,2
32.50733,-116.77349,301.55,0.77,0.77,2025-06-29,1042,N,VIIRS,n,2,287.18,0.79,N,0
33.57111,-116.09573,310.78,0.78,0.78,2025-06-29,1042,N,VIIRS,n,2,291.53,2.99,N,0
33.57797,-116.09266,326.3,0.78,0.78,2025-06-29,1042,N,VIIRS,n,2,292.42,2.99,N,0
34.33466,-118.52154,301.18,0.56,0.69,2025-06-29,1042,N,VIIRS,n,2,289.54,0.85,N,2
34.60497,-117.33757,313.76,0.63,0.72,2025-06-29,1042,N,VIIRS,n,2,289.63,2.01,N,2
34.60865,-117.33764,316.86,0.63,0.72,2025-06-29,1042,N,VIIRS,n,2,291.41,2.46,N,2
35.68777,-119.90336,302.05,0.43,0.62,2025-06-29,1042,N,VIIRS,n,2,291.63,0.37,N,0
36.52782,-119.30271,312.46,0.44,0.63,2025-06-29,1042,N,VIIRS,n,2,291.14,1.24,N,0
36.53337,-119.30036,345.23,0.44,0.63,2025-06-29,1042,N,VIIRS,n,2,294.1,4.82,N,0
32.39219,-116.93348,342.88,0.49,0.49,2025-06-29,2021,N,VIIRS,n,2,308.57,2.79,D,0
32.58635,-114.88146,345.34,0.57,0.43,2025-06-29,2021,N,VIIRS,l,2,316.87,13.99,D,0
32.5964,-114.8525,345.27,0.57,0.43,2025-06-29,2021,N,VIIRS,l,2,320.07,14.35,D,0
33.79581,-115.36893,348.21,0.38,0.43,2025-06-29,2021,N,VIIRS,l,2,323.12,2.07,D,0
36.97066,-121.76044,345.89,0.35,0.57,2025-06-29,2022,N,VIIRS,n,2,303.51,6.98,D,0
36.97162,-121.75663,355.84,0.35,0.57,2025-06-29,2022,N,VIIRS,l,2,305.08,6.98,D,0
36.97259,-121.75285,340.89,0.35,0.57,2025-06-29,2022,N,VIIRS,n,2,300.33,8.56,D,0
37.14097,-120.65234,349.52,0.61,0.54,2025-06-29,2022,N,VIIRS,n,2,310.88,11.37,D,0
37.14459,-120.6524,353.93,0.61,0.54,2025-06-29,2022,N,VIIRS,n,2,314.52,8.43,D,0
