latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.6398,-121.78722,304.65,0.57,0.43,2025-07-29,938,N,VIIRS,n,2,292.55,0.86,N,0
40.8216,-114.25597,325.04,0.39,0.36,2025-07-29,938,N,VIIRS,n,2,292.17,2.44,N,2
34.62257,-117.09996,324.98,0.38,0.36,2025-07-29,939,N,VIIRS,n,2,295.5,1.99,N,2
36.8858,-120.18172,310.7,0.46,0.39,2025-07-29,939,N,VIIRS,n,2,289.55,1.22,N,0
36.88939,-120.18103,310.9,0.46,0.39,2025-07-29,939,N,VIIRS,n,2,289.97,1.22,N,0
37.03611,-116.42509,315.65,0.38,0.36,2025-07-29,939,N,VIIRS,n,2,287.42,1.8,N,0
37.03939,-116.42429,323.57,0.38,0.36,2025-07-29,939,N,VIIRS,n,2,289.37,1.8,N,0
37.45569,-121.93394,304.57,0.55,0.43,2025-07-29,939,N,VIIRS,n,2,288.39,0.78,N,2
37.88479,-121.18354,300.18,0.51,0.41,2025-07-29,939,N,VIIRS,n,2,289.62,0.38,N,2
38.07008,-122.13807,304.38,0.57,0.43,2025-07-29,939,N,VIIRS,n,2,293.45,1.69,N,2
32.45572,-115.03481,308.44,0.43,0.38,2025-07-29,940,N,VIIRS,n,2,292.14,0.83,N,0
32.50975,-116.77,307.44,0.39,0.36,2025-07-29,940,N,VIIRS,n,2,287.43,0.68,N,2
32.52834,-116.77856,312.71,0.39,0.36,2025-07-29,940,N,VIIRS,n,2,287.9,1.62,N,0
33.77715,-118.23575,305.89,0.39,0.36,2025-07-29,940,N,VIIRS,n,2,293.38,1.21,N,2
33.79269,-117.47707,302.48,0.38,0.36,2025-07-29,940,N,VIIRS,n,2,288.92,0.92,N,2
33.81386,-118.2382,302.79,0.39,0.36,2025-07-29,940,N,VIIRS,n,2,292.35,1.13,N,2
33.85203,-118.33345,304.56,0.39,0.36,2025-07-29,940,N,VIIRS,n,2,292.53,0.92,N,2
33.87653,-117.0006,299.81,0.38,0.36,2025-07-29,940,N,VIIRS,n,2,287.95,0.4,N,2
34.03492,-118.10741,302.57,0.39,0.36,2025-07-29,940,N,VIIRS,n,2,288.63,0.27,N,2
34.11576,-117.92341,300.99,0.39,0.36,2025-07-29,940,N,VIIRS,n,2,290.52,0.25,N,0
34.15329,-118.19532,307.1,0.39,0.36,2025-07-29,940,N,VIIRS,n,2,287.99,0.69,N,2
34.24249,-118.38025,307.45,0.39,0.36,2025-07-29,940,N,VIIRS,n,2,288.58,0.41,N,2
34.29031,-118.80038,315.14,0.4,0.37,2025-07-29,940,N,VIIRS,n,2,287.11,0.8,N,2
34.31869,-118.51333,304.38,0.39,0.36,2025-07-29,940,N,VIIRS,n,2,287.18,0.47,N,2
34.33325,-118.51892,308.58,0.39,0.36,2025-07-29,940,N,VIIRS,n,2,288.24,0.65,N,2
34.42918,-118.6459,316.66,0.4,0.37,2025-07-29,940,N,VIIRS,n,2,287.83,1.7,N,2
34.60895,-117.33814,308.02,0.38,0.36,2025-07-29,940,N,VIIRS,n,2,292.84,1.45,N,2
32.19282,-115.0541,351.74,0.45,0.39,2025-07-29,2058,N,VIIRS,l,2,325.09,17.75,D,0
32.19639,-115.05471,353.48,0.45,0.39,2025-07-29,2058,N,VIIRS,n,2,321.04,11.55,D,0
36.38155,-121.83111,330.76,0.41,0.37,2025-07-29,2100,N,VIIRS,n,2,302.99,2.86,D,0
38.00927,-121.17765,334.6,0.39,0.36,2025-07-29,2100,N,VIIRS,n,2,309.03,2.13,D,0
38.07876,-121.23037,345.93,0.39,0.36,2025-07-29,2100,N,VIIRS,n,2,318.57,5.61,D,0
39.42102,-122.10246,345.65,0.39,0.36,2025-07-29,2100,N,VIIRS,n,2,312.54,7.79,D,0
39.42178,-122.09792,347.22,0.39,0.36,2025-07-29,2100,N,VIIRS,n,2,315.12,7.79,D,0
41.25056,-123.38908,331.7,0.4,0.37,2025-07-29,2101,N,VIIRS,l,2,306.08,3.04,D,0
41.29551,-123.37349,347.27,0.4,0.37,2025-07-29,2101,N,VIIRS,n,2,307.2,7.75,D,0
41.29581,-123.3718,338.84,0.4,0.37,2025-07-29,2101,N,VIIRS,n,2,307.41,7.63,D,0
40.82092,-114.25754,315.45,0.45,0.39,2025-07-30,919,N,VIIRS,n,2,291.44,2.19,N,2
41.22668,-123.35027,297.02,0.42,0.61,2025-07-30,919,N,VIIRS,n,2,286.71,0.4,N,0
41.62469,-118.0044,316.32,0.45,0.47,2025-07-30,919,N,VIIRS,n,2,270.11,1.23,N,0
41.6251,-118.00917,297.95,0.45,0.47,2025-07-30,919,N,VIIRS,n,2,267.65,1.23,N,0
41.62899,-118.00377,295.43,0.45,0.47,2025-07-30,919,N,VIIRS,n,2,269.87,1.15,N,0
41.63331,-118.00318,308.77,0.45,0.47,2025-07-30,919,N,VIIRS,n,2,272.36,1.15,N,0
41.63372,-118.00788,308.74,0.45,0.47,2025-07-30,919,N,VIIRS,n,2,272.42,1.15,N,0
41.63803,-118.00729,301.78,0.45,0.47,2025-07-30,919,N,VIIRS,n,2,273.41,0.9,N,0
41.63845,-118.01208,297.57,0.45,0.47,2025-07-30,919,N,VIIRS,n,2,272.8,1.33,N,0
41.65656,-118.01934,307.54,0.45,0.47,2025-07-30,919,N,VIIRS,n,2,278.18,2.52,N,0
41.66229,-118.03482,313.64,0.45,0.47,2025-07-30,919,N,VIIRS,n,2,278.72,2.18,N,0
41.98775,-116.52931,306.49,0.38,0.43,2025-07-30,919,N,VIIRS,n,2,281.8,0.92,N,0
41.98822,-116.53397,296.48,0.38,0.44,2025-07-30,919,N,VIIRS,n,2,280.6,0.92,N,0
