latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.81927,-114.25608,298.93,0.65,0.73,2025-08-23,828,N,VIIRS,n,2,283.7,2.27,N,2
36.35582,-114.91195,307.42,0.66,0.73,2025-08-23,830,N,VIIRS,n,2,286.25,6.1,N,2
36.35617,-114.91342,311.2,0.66,0.73,2025-08-23,830,N,VIIRS,n,2,287.14,6.61,N,2
32.06213,-116.08264,300.77,0.73,0.76,2025-08-23,831,N,VIIRS,n,2,288.67,2.88,N,0
32.06568,-116.08662,303.95,0.73,0.76,2025-08-23,831,N,VIIRS,n,2,288.62,1.39,N,0
32.06698,-116.12218,302.19,0.73,0.76,2025-08-23,831,N,VIIRS,n,2,287.77,1.2,N,0
40.82258,-114.25479,315.49,0.49,0.48,2025-08-23,1009,N,VIIRS,n,2,290.8,1.8,N,2
41.55326,-116.04591,300.64,0.39,0.44,2025-08-23,1009,N,VIIRS,n,2,282.86,1.11,N,0
37.18409,-121.67988,303.64,0.41,0.37,2025-08-23,1010,N,VIIRS,n,2,289.18,0.56,N,2
37.21317,-121.90269,301.85,0.41,0.37,2025-08-23,1010,N,VIIRS,n,2,288.7,0.42,N,2
37.45451,-121.9311,313.72,0.41,0.37,2025-08-23,1010,N,VIIRS,n,2,289.04,0.61,N,2
37.88235,-121.18532,309.21,0.42,0.38,2025-08-23,1010,N,VIIRS,n,2,290.35,0.95,N,2
38.07221,-122.14105,303.07,0.4,0.37,2025-08-23,1010,N,VIIRS,n,2,292.1,1.53,N,2
38.31534,-121.83308,299.31,0.4,0.37,2025-08-23,1010,N,VIIRS,n,2,288.88,0.38,N,2
38.60432,-122.50697,310.01,0.39,0.36,2025-08-23,1010,N,VIIRS,n,2,293.97,1.49,N,0
38.6047,-122.52974,308.02,0.39,0.36,2025-08-23,1010,N,VIIRS,n,2,291.15,0.95,N,0
38.60661,-122.56158,300.81,0.39,0.36,2025-08-23,1010,N,VIIRS,n,2,290.41,0.65,N,0
38.60735,-122.56597,303.44,0.39,0.36,2025-08-23,1010,N,VIIRS,n,2,288.98,0.65,N,0
38.60764,-122.50613,324.6,0.39,0.36,2025-08-23,1010,N,VIIRS,n,2,295.47,1.49,N,0
38.60836,-122.51045,308.98,0.39,0.36,2025-08-23,1010,N,VIIRS,n,2,294.88,1.49,N,0
38.60909,-122.51479,335.26,0.39,0.36,2025-08-23,1010,N,VIIRS,n,2,295.57,2.25,N,0
38.60983,-122.51916,307.26,0.39,0.36,2025-08-23,1010,N,VIIRS,n,2,292.2,2.25,N,0
38.61065,-122.56509,300.9,0.39,0.36,2025-08-23,1010,N,VIIRS,n,2,288.98,0.65,N,0
