latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.83195,-122.09426,299.87,0.52,0.67,2025-07-04,906,N,VIIRS,n,2,286.86,1.16,N,0
40.8383,-122.09813,299.08,0.52,0.67,2025-07-04,906,N,VIIRS,n,2,286.74,1.16,N,0
41.52608,-123.13747,296.17,0.59,0.7,2025-07-04,906,N,VIIRS,n,2,276.04,0.77,N,0
36.35602,-114.90989,311.55,0.39,0.44,2025-07-04,907,N,VIIRS,n,2,294.77,1.9,N,2
37.06345,-120.39281,301.67,0.39,0.6,2025-07-04,907,N,VIIRS,n,2,287.96,0.57,N,0
37.28937,-120.69196,296.89,0.41,0.61,2025-07-04,907,N,VIIRS,n,2,286.15,0.29,N,0
37.9476,-122.40186,297.9,0.51,0.66,2025-07-04,907,N,VIIRS,n,2,286.76,1.14,N,2
37.94947,-122.39918,299.35,0.51,0.66,2025-07-04,907,N,VIIRS,n,2,288.13,1.55,N,2
38.10299,-122.63816,295.46,0.53,0.67,2025-07-04,907,N,VIIRS,n,2,284.27,1.4,N,0
39.6203,-119.26461,306.27,0.36,0.57,2025-07-04,907,N,VIIRS,n,2,288.89,1.28,N,2
34.14257,-117.4298,301.65,0.5,0.49,2025-07-04,908,N,VIIRS,n,2,289.47,0.38,N,2
34.14265,-117.42923,300.01,0.5,0.49,2025-07-04,908,N,VIIRS,n,2,289.4,0.62,N,2
34.60942,-117.33474,307.33,0.5,0.49,2025-07-04,908,N,VIIRS,n,2,291.79,2.02,N,2
35.04536,-119.6986,299.5,0.34,0.56,2025-07-04,908,N,VIIRS,n,2,286.08,1.15,N,0
35.04563,-119.70228,323.37,0.34,0.56,2025-07-04,908,N,VIIRS,n,2,288.12,1.43,N,0
35.04589,-119.70598,298.26,0.35,0.56,2025-07-04,908,N,VIIRS,n,2,287.14,1.43,N,0
35.04616,-119.70973,298.43,0.35,0.56,2025-07-04,908,N,VIIRS,n,2,285.91,2.23,N,0
35.04643,-119.71352,339.31,0.35,0.56,2025-07-04,908,N,VIIRS,n,2,286.86,2.23,N,0
