latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.36841,-114.32386,298.12,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,286.33,0.56,N,0
41.37093,-114.31064,303.1,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,286.31,0.78,N,0
41.37159,-114.31682,297.6,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,286.91,1.4,N,0
41.3728,-114.29124,317.75,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,292.31,2.9,N,0
41.37412,-114.3037,297.76,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,287.31,0.78,N,0
41.37477,-114.30978,302.84,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,289.68,0.78,N,0
41.37662,-114.29032,313.44,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,291.74,1.38,N,0
41.3773,-114.29667,302.56,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,287.87,1.38,N,0
41.37796,-114.30286,303.8,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,288.97,1.25,N,0
41.37974,-114.28282,304.22,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,290.06,1.4,N,0
41.38113,-114.29585,298.11,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,287.3,1.38,N,0
41.38179,-114.30202,301.27,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,288.85,1.25,N,0
41.38496,-114.29504,306.95,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,288.87,1.14,N,0
41.38562,-114.30116,305.98,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,289.54,1.09,N,0
41.38627,-114.30722,299.12,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,287.76,1.09,N,0
41.38667,-114.27437,321.57,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,292.11,3.86,N,0
41.38693,-114.31342,298.24,0.53,0.42,2025-07-09,912,N,VIIRS,n,2,287.52,0.68,N,0
