latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.49355,-119.619,300.32,0.46,0.39,2025-09-15,939,N,VIIRS,n,2,283.86,0.62,N,2
39.62053,-119.26523,298.19,0.45,0.39,2025-09-15,939,N,VIIRS,n,2,286.04,0.44,N,2
40.82173,-114.257,313.05,0.39,0.36,2025-09-15,939,N,VIIRS,n,2,285.64,1.56,N,2
34.14368,-117.42745,303.11,0.38,0.36,2025-09-15,940,N,VIIRS,n,2,289.75,0.3,N,2
34.33364,-118.52207,298.93,0.39,0.36,2025-09-15,940,N,VIIRS,n,2,288.05,0.23,N,2
34.33698,-118.52136,311.87,0.39,0.36,2025-09-15,940,N,VIIRS,n,2,290.5,0.78,N,2
34.35421,-116.85202,310.38,0.38,0.36,2025-09-15,940,N,VIIRS,n,2,291.52,1.11,N,2
34.42864,-118.64513,302.22,0.39,0.37,2025-09-15,940,N,VIIRS,n,2,287.78,0.89,N,2
34.43198,-118.64437,308.85,0.39,0.37,2025-09-15,940,N,VIIRS,n,2,289.18,0.89,N,2
34.60804,-117.33627,310.28,0.38,0.36,2025-09-15,940,N,VIIRS,n,2,291.95,1.2,N,2
34.62169,-117.10236,321.3,0.38,0.36,2025-09-15,940,N,VIIRS,n,2,293.54,2.36,N,2
36.93415,-119.08423,297.39,0.42,0.38,2025-09-15,940,N,VIIRS,n,2,283.46,0.41,N,0
36.93756,-119.0833,307.09,0.42,0.38,2025-09-15,940,N,VIIRS,n,2,284.06,1.04,N,0
36.9391,-119.00051,333.08,0.42,0.37,2025-09-15,940,N,VIIRS,n,2,288.9,3.39,N,0
36.94717,-119.07599,295.96,0.42,0.38,2025-09-15,940,N,VIIRS,n,2,282.37,0.57,N,0
36.94954,-119.07835,295.77,0.42,0.38,2025-09-15,940,N,VIIRS,n,2,283.09,0.61,N,0
36.96306,-118.99491,297.6,0.42,0.37,2025-09-15,940,N,VIIRS,n,2,285.74,1.04,N,0
