latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.35605,-121.59724,302.77,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,286.74,1.27,N,0
41.35933,-121.59635,312.78,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,288.55,2.22,N,0
41.36003,-121.60091,330.32,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,290.82,2.22,N,0
41.36048,-121.58181,295.14,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,283.61,0.28,N,0
41.36375,-121.5809,299.47,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,285.01,0.41,N,0
41.50519,-121.81521,298.28,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,284.3,0.8,N,0
41.50692,-121.93823,319.7,0.39,0.36,2021-08-07,1001,N,VIIRS,n,2,286.64,1.71,N,0
41.50702,-121.87175,317.18,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,285.73,2.24,N,0
41.50771,-121.8763,319.83,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,286.41,2.24,N,0
41.50799,-121.8335,299.65,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,284.56,0.54,N,0
41.50917,-121.81889,309.8,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,284.46,1.18,N,0
41.50961,-121.86631,315.64,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,287.27,2.06,N,0
41.5102,-121.93733,313.88,0.39,0.36,2021-08-07,1001,N,VIIRS,n,2,289.34,1.71,N,0
41.5103,-121.87085,314.19,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,289.65,3.07,N,0
41.51099,-121.87537,329.34,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,293.6,3.07,N,0
41.51127,-121.8326,308.79,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,284.55,1.33,N,0
41.51288,-121.86543,328.69,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,287.35,2.06,N,0
41.51315,-121.82256,296.59,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,283.75,0.59,N,0
41.51358,-121.86996,331.67,0.38,0.36,2021-08-07,1001,N,VIIRS,n,2,291.11,3.07,N,0
