latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.53495,-121.37962,300.72,0.39,0.59,2021-09-16,911,N,VIIRS,n,2,277.8,1.14,N,0
40.54204,-121.41131,302.05,0.39,0.59,2021-09-16,911,N,VIIRS,n,2,277.9,1.46,N,0
40.54692,-121.39794,328.66,0.39,0.59,2021-09-16,911,N,VIIRS,n,2,279.77,2.15,N,0
40.54714,-121.4025,305.77,0.39,0.59,2021-09-16,911,N,VIIRS,n,2,279.84,2.15,N,0
40.56792,-121.37576,301.03,0.39,0.59,2021-09-16,911,N,VIIRS,n,2,281.78,1.24,N,0
40.5801,-121.39955,295.06,0.39,0.59,2021-09-16,911,N,VIIRS,n,2,280,0.44,N,0
40.5803,-121.40152,295.16,0.39,0.59,2021-09-16,911,N,VIIRS,n,2,280.05,0.79,N,0
40.5856,-121.39877,299.8,0.39,0.59,2021-09-16,911,N,VIIRS,n,2,281.25,0.44,N,0
40.61609,-121.34174,300.38,0.38,0.59,2021-09-16,911,N,VIIRS,n,2,284.79,1.26,N,0
40.6163,-121.34622,312.14,0.38,0.59,2021-09-16,911,N,VIIRS,n,2,287.49,1.26,N,0
40.61652,-121.35073,302.92,0.38,0.59,2021-09-16,911,N,VIIRS,n,2,285.61,1.93,N,0
39.22674,-121.66561,299.19,0.39,0.59,2021-09-16,912,N,VIIRS,n,2,287.65,0.48,N,0
39.61893,-119.26618,301.32,0.58,0.52,2021-09-16,912,N,VIIRS,n,2,287.1,1.05,N,2
39.62113,-119.26558,303.43,0.58,0.52,2021-09-16,912,N,VIIRS,n,2,286.93,1.73,N,2
39.61929,-119.26392,302.67,0.54,0.68,2021-09-16,1052,N,VIIRS,n,2,286.23,1.4,N,2
40.53666,-121.38201,296.24,0.4,0.6,2021-09-16,1052,N,VIIRS,n,2,276.7,0.6,N,0
40.54683,-121.39689,303.88,0.4,0.6,2021-09-16,1052,N,VIIRS,n,2,276.89,1.18,N,0
40.5481,-121.4014,302.85,0.4,0.6,2021-09-16,1052,N,VIIRS,n,2,278.89,1.18,N,0
40.57101,-121.37682,299.14,0.4,0.6,2021-09-16,1052,N,VIIRS,n,2,281.38,1.31,N,0
40.57323,-121.36347,307.11,0.4,0.6,2021-09-16,1052,N,VIIRS,n,2,281.83,2.05,N,0
40.5775,-121.35741,309.31,0.4,0.6,2021-09-16,1052,N,VIIRS,n,2,281.9,1.29,N,0
40.57852,-121.36105,305.8,0.4,0.6,2021-09-16,1052,N,VIIRS,n,2,281.43,1.29,N,0
40.58307,-121.39861,300.25,0.4,0.6,2021-09-16,1052,N,VIIRS,n,2,280.15,1.41,N,0
40.61566,-121.34448,296.21,0.4,0.6,2021-09-16,1052,N,VIIRS,n,2,284.03,0.94,N,0
40.61601,-121.34816,299.66,0.4,0.6,2021-09-16,1052,N,VIIRS,n,2,284.98,1.64,N,0
40.61693,-121.34908,298.28,0.4,0.6,2021-09-16,1052,N,VIIRS,n,2,284.62,1.43,N,0
39.14813,-121.82584,342.56,0.43,0.46,2021-09-16,2034,N,VIIRS,n,2,308.37,6.26,D,0
39.15224,-121.8273,342.62,0.43,0.46,2021-09-16,2034,N,VIIRS,n,2,308.42,6.26,D,0
39.1628,-121.65849,346.66,0.42,0.45,2021-09-16,2034,N,VIIRS,n,2,308.2,8.38,D,0
39.29858,-121.60645,351.24,0.42,0.45,2021-09-16,2034,N,VIIRS,n,2,305.69,15.54,D,0
39.29962,-121.60168,341.46,0.42,0.45,2021-09-16,2034,N,VIIRS,n,2,305.55,15.54,D,0
39.30169,-121.5922,338.16,0.42,0.45,2021-09-16,2034,N,VIIRS,n,2,306.54,3.96,D,0
39.30272,-121.58746,341.86,0.42,0.45,2021-09-16,2034,N,VIIRS,n,2,305.14,6.29,D,0
39.38505,-121.67706,334.76,0.42,0.45,2021-09-16,2034,N,VIIRS,l,2,306.5,4.43,D,0
39.38609,-121.67229,339.78,0.42,0.45,2021-09-16,2034,N,VIIRS,n,2,307.68,4.43,D,0
