latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.15778,-121.68612,296.6,0.47,0.4,2021-10-11,944,N,VIIRS,n,2,285.24,0.25,N,0
39.03022,-122.12125,329.52,0.38,0.36,2021-10-11,2105,N,VIIRS,n,2,298.94,2.84,D,0
39.68312,-122.15683,346.38,0.38,0.36,2021-10-11,2106,N,VIIRS,n,2,300.7,6.72,D,0
39.96724,-121.53815,332.55,0.39,0.36,2021-10-11,2106,N,VIIRS,n,2,283.44,4.63,D,0
39.62045,-119.26171,298.1,0.4,0.44,2021-10-12,924,N,VIIRS,n,2,272.51,0.47,N,2
39.68287,-122.15501,311.29,0.56,0.52,2021-10-12,924,N,VIIRS,n,2,282.09,1.98,N,0
39.68229,-122.15427,297.68,0.55,0.68,2021-10-12,1105,N,VIIRS,n,2,280.64,0.66,N,0
39.10004,-121.34412,336.78,0.45,0.39,2021-10-12,2047,N,VIIRS,n,2,305.07,58.52,D,0
39.1026,-121.35039,297.65,0.45,0.39,2021-10-12,2047,N,VIIRS,l,2,304,58.52,D,0
39.10612,-121.35149,329.85,0.45,0.39,2021-10-12,2047,N,VIIRS,l,2,301.82,14.85,D,0
39.10709,-121.3463,339.35,0.45,0.39,2021-10-12,2047,N,VIIRS,n,2,301.69,14.85,D,0
39.68371,-122.15723,331.39,0.48,0.4,2021-10-12,2047,N,VIIRS,n,2,299.39,1.49,D,0
39.0361,-122.1546,351.92,0.54,0.51,2021-10-13,2028,N,VIIRS,n,2,298.85,8.02,D,0
39.4603,-121.73238,336.87,0.5,0.49,2021-10-13,2028,N,VIIRS,n,2,301.57,7.3,D,0
39.46165,-121.72666,342.3,0.5,0.49,2021-10-13,2028,N,VIIRS,n,2,303.03,11.27,D,0
39.48722,-122.06941,355.95,0.52,0.5,2021-10-13,2028,N,VIIRS,n,2,304.16,31.38,D,0
39.5401,-121.84718,340.89,0.51,0.49,2021-10-13,2028,N,VIIRS,n,2,294.73,6.82,D,0
39.54147,-121.84141,327.9,0.51,0.49,2021-10-13,2028,N,VIIRS,n,2,294.28,6.09,D,0
39.58946,-122.06667,340.52,0.52,0.5,2021-10-13,2028,N,VIIRS,n,2,298.18,8.74,D,0
39.66092,-122.13411,345.1,0.52,0.5,2021-10-13,2028,N,VIIRS,n,2,300.28,11.52,D,0
39.702,-122.10504,338.11,0.52,0.5,2021-10-13,2028,N,VIIRS,n,2,298.07,10.12,D,0
39.70645,-122.10679,367,0.52,0.5,2021-10-13,2028,N,VIIRS,h,2,299.14,10.12,D,0
39.03735,-122.15662,333.1,0.62,0.72,2021-10-13,2208,N,VIIRS,n,2,291.22,3.6,D,0
39.34747,-122.13836,338.83,0.63,0.72,2021-10-13,2209,N,VIIRS,n,2,296.46,5.58,D,0
39.42668,-121.91131,356.72,0.64,0.72,2021-10-13,2209,N,VIIRS,l,2,296.04,15.31,D,0
39.42679,-121.9035,355.66,0.65,0.73,2021-10-13,2209,N,VIIRS,n,2,292.18,15.31,D,0
39.65825,-122.13124,331.8,0.63,0.72,2021-10-13,2209,N,VIIRS,n,2,293.15,5.16,D,0
39.66294,-122.13093,333.14,0.63,0.72,2021-10-13,2209,N,VIIRS,n,2,293.52,4.11,D,0
39.70388,-122.10862,328.8,0.63,0.72,2021-10-13,2209,N,VIIRS,n,2,294.63,3.2,D,0
39.70582,-122.10931,327.91,0.63,0.72,2021-10-13,2209,N,VIIRS,n,2,294.25,5.7,D,0
39.03595,-122.15343,302.04,0.39,0.44,2021-10-14,1027,N,VIIRS,n,2,282.78,0.82,N,0
39.6837,-122.15421,303.05,0.56,0.43,2021-10-14,1027,N,VIIRS,n,2,283.58,1.33,N,0
39.68578,-122.15442,302.65,0.56,0.43,2021-10-14,1027,N,VIIRS,n,2,283.69,1.08,N,0
39.007,-119.81973,367,0.36,0.57,2021-10-14,2009,N,VIIRS,h,2,302.24,9.64,D,0
39.00768,-119.82029,367,0.36,0.57,2021-10-14,2009,N,VIIRS,h,2,301.16,4.96,D,0
39.00873,-119.81625,325.16,0.36,0.57,2021-10-14,2009,N,VIIRS,n,2,294.17,4.96,D,0
39.08346,-119.1593,367,0.33,0.55,2021-10-14,2009,N,VIIRS,h,2,298.5,6.11,D,0
39.08545,-119.16108,367,0.33,0.55,2021-10-14,2009,N,VIIRS,h,2,299.46,5.58,D,0
39.08438,-119.15913,338.51,0.5,0.66,2021-10-14,2149,N,VIIRS,n,2,296.55,5.07,D,0
40.59273,-121.35276,297.25,0.4,0.37,2021-10-15,1008,N,VIIRS,n,2,274.81,0.58,N,0
39.68508,-122.15762,307.11,0.39,0.36,2021-10-15,1009,N,VIIRS,n,2,284.53,0.74,N,0
39.01086,-122.10355,336.37,0.79,0.78,2021-10-15,1951,N,VIIRS,n,2,295.37,8.16,D,0
39.01208,-122.10425,325.9,0.79,0.78,2021-10-15,1951,N,VIIRS,n,2,294.47,4.53,D,0
39.03416,-122.15751,336.95,0.79,0.78,2021-10-15,1951,N,VIIRS,n,2,296.43,7.98,D,0
39.08552,-121.66765,328.69,0.75,0.77,2021-10-15,1951,N,VIIRS,n,2,295.39,7.1,D,0
39.09401,-122.17085,327.9,0.79,0.78,2021-10-15,1951,N,VIIRS,n,2,297.79,13.99,D,0
39.09647,-122.17188,367,0.79,0.78,2021-10-15,1951,N,VIIRS,h,2,301.88,40.26,D,0
39.10076,-122.17464,367,0.79,0.78,2021-10-15,1951,N,VIIRS,h,2,298.61,13.99,D,0
39.29269,-121.78047,333.41,0.75,0.77,2021-10-15,1951,N,VIIRS,n,2,296.36,7.18,D,0
39.29629,-121.60601,336.29,0.73,0.76,2021-10-15,1951,N,VIIRS,n,2,294.6,7.81,D,0
39.29784,-121.60664,326.94,0.74,0.76,2021-10-15,1951,N,VIIRS,n,2,294.28,4.55,D,0
39.29905,-121.59778,340.53,0.73,0.76,2021-10-15,1951,N,VIIRS,n,2,296.68,11.47,D,0
39.30056,-121.59837,330.45,0.73,0.76,2021-10-15,1951,N,VIIRS,n,2,295.61,4.55,D,0
39.34752,-121.78092,356.53,0.75,0.77,2021-10-15,1951,N,VIIRS,n,2,298.4,9.84,D,0
39.34933,-121.7878,326.48,0.75,0.77,2021-10-15,1951,N,VIIRS,n,2,296.91,22.4,D,0
39.3503,-121.77256,330.28,0.75,0.77,2021-10-15,1951,N,VIIRS,n,2,297.81,9.84,D,0
39.35215,-121.77947,367,0.75,0.77,2021-10-15,1951,N,VIIRS,h,2,304.45,22.4,D,0
39.35415,-121.78458,367,0.75,0.77,2021-10-15,1951,N,VIIRS,h,2,298.02,16.45,D,0
39.35692,-121.77622,335.75,0.75,0.77,2021-10-15,1951,N,VIIRS,n,2,297.6,16.45,D,0
39.42816,-122.11298,327.06,0.77,0.77,2021-10-15,1951,N,VIIRS,n,2,296.96,10.03,D,0
39.43304,-122.11524,367,0.77,0.77,2021-10-15,1951,N,VIIRS,h,2,297.61,16.52,D,0
39.43489,-122.11661,346.88,0.77,0.77,2021-10-15,1951,N,VIIRS,n,2,296.06,10.03,D,0
39.43595,-122.10664,348.53,0.77,0.77,2021-10-15,1951,N,VIIRS,n,2,297.9,21.65,D,0
39.43782,-122.10803,345.25,0.77,0.77,2021-10-15,1951,N,VIIRS,n,2,296.01,10.03,D,0
39.01123,-122.10186,341.36,0.39,0.44,2021-10-15,2131,N,VIIRS,n,2,302.43,3.91,D,0
39.01167,-122.09727,335.78,0.39,0.44,2021-10-15,2131,N,VIIRS,n,2,302.94,5.7,D,0
39.03474,-122.15681,340.51,0.39,0.44,2021-10-15,2131,N,VIIRS,n,2,303.81,9.32,D,0
39.03519,-122.1522,347.03,0.39,0.44,2021-10-15,2131,N,VIIRS,n,2,306.69,9.32,D,0
39.07822,-121.88087,331.32,0.4,0.44,2021-10-15,2131,N,VIIRS,l,2,304.58,3.04,D,0
39.08583,-121.66919,342.92,0.41,0.45,2021-10-15,2131,N,VIIRS,n,2,303.58,3.74,D,0
39.08765,-121.64988,338,0.41,0.45,2021-10-15,2131,N,VIIRS,n,2,302.99,3.84,D,0
39.08999,-121.66982,338.63,0.41,0.45,2021-10-15,2131,N,VIIRS,n,2,304.02,3.29,D,0
39.09456,-122.17379,312.74,0.39,0.44,2021-10-15,2131,N,VIIRS,l,2,320.15,51.61,D,0
39.095,-122.16923,341.54,0.39,0.44,2021-10-15,2131,N,VIIRS,n,2,305.39,51.61,D,0
39.09906,-122.16986,342.66,0.39,0.44,2021-10-15,2131,N,VIIRS,n,2,310.57,83.88,D,0
39.13633,-121.58324,335.47,0.42,0.45,2021-10-15,2131,N,VIIRS,n,2,304.55,1.92,D,0
39.13699,-121.58131,338.91,0.42,0.45,2021-10-15,2131,N,VIIRS,n,2,305.17,3.76,D,0
39.16808,-121.56614,340.82,0.42,0.45,2021-10-15,2131,N,VIIRS,n,2,304.8,5.47,D,0
39.16853,-121.56123,343.62,0.42,0.45,2021-10-15,2131,N,VIIRS,n,2,304.08,8.58,D,0
39.17227,-121.56676,340.72,0.42,0.45,2021-10-15,2131,N,VIIRS,n,2,304.07,3.61,D,0
39.26614,-122.22309,367,0.39,0.44,2021-10-15,2131,N,VIIRS,h,2,309.06,11,D,0
39.28456,-122.24457,336.66,0.39,0.44,2021-10-15,2131,N,VIIRS,n,2,299.17,1.88,D,0
39.28861,-122.24521,332.22,0.39,0.44,2021-10-15,2131,N,VIIRS,n,2,299.74,2.51,D,0
39.292,-121.78522,335.2,0.41,0.45,2021-10-15,2131,N,VIIRS,n,2,301.92,7.72,D,0
39.29266,-122.24586,337.61,0.39,0.44,2021-10-15,2131,N,VIIRS,n,2,302.89,2.51,D,0
39.29632,-121.60366,338.51,0.42,0.45,2021-10-15,2131,N,VIIRS,n,2,307.17,15.76,D,0
39.29677,-121.59876,342.23,0.42,0.45,2021-10-15,2131,N,VIIRS,n,2,306.91,14.58,D,0
39.48676,-122.06626,345.19,0.4,0.44,2021-10-15,2131,N,VIIRS,n,2,310.81,8.68,D,0
39.49086,-122.0669,347.17,0.4,0.44,2021-10-15,2131,N,VIIRS,n,2,302.56,8.68,D,0
