latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.62146,-119.26508,305.44,0.4,0.44,2021-09-26,924,N,VIIRS,n,2,287.03,1.92,N,2
40.55187,-121.39318,316.08,0.53,0.5,2021-09-26,924,N,VIIRS,n,2,271.73,2.73,N,0
40.58064,-121.34026,307.25,0.52,0.5,2021-09-26,924,N,VIIRS,n,2,278.98,1.91,N,0
40.72811,-122.24547,308.77,0.58,0.52,2021-09-26,924,N,VIIRS,n,2,288.65,5,N,0
40.72848,-122.25095,340.57,0.58,0.52,2021-09-26,924,N,VIIRS,n,2,293.22,5,N,0
40.74814,-122.25072,309.85,0.58,0.52,2021-09-26,924,N,VIIRS,n,2,288.54,2.91,N,0
40.75304,-122.25046,329.76,0.58,0.52,2021-09-26,924,N,VIIRS,n,2,289.71,2.91,N,0
40.76035,-122.28507,310.25,0.59,0.53,2021-09-26,924,N,VIIRS,n,2,290.64,1.93,N,0
40.5498,-121.39031,300.28,0.57,0.69,2021-09-26,1104,N,VIIRS,n,2,275.38,0.97,N,0
40.72831,-122.24895,299,0.51,0.66,2021-09-26,1104,N,VIIRS,n,2,287.46,0.75,N,0
40.74839,-122.24915,315.88,0.51,0.66,2021-09-26,1104,N,VIIRS,n,2,287.2,1.7,N,0
40.75351,-122.2881,305.04,0.51,0.66,2021-09-26,1104,N,VIIRS,n,2,288.91,1.02,N,0
40.754,-122.24562,315.46,0.51,0.66,2021-09-26,1104,N,VIIRS,n,2,288.05,1.7,N,0
40.75526,-122.29391,302.01,0.51,0.66,2021-09-26,1104,N,VIIRS,n,2,288.3,1.02,N,0
40.75566,-122.25112,303.22,0.51,0.66,2021-09-26,1104,N,VIIRS,n,2,288.08,1.7,N,3
40.75608,-122.25058,301.08,0.51,0.66,2021-09-26,1104,N,VIIRS,n,2,287.75,1.79,N,3
40.75885,-122.28376,302.55,0.51,0.66,2021-09-26,1104,N,VIIRS,n,2,288.29,1.42,N,0
39.21868,-121.65529,336.09,0.46,0.39,2021-09-26,2047,N,VIIRS,l,2,306.32,15.39,D,0
39.22624,-121.63533,338.04,0.46,0.39,2021-09-26,2047,N,VIIRS,n,2,304.51,6.48,D,0
39.45628,-122.05602,335.33,0.47,0.4,2021-09-26,2047,N,VIIRS,l,2,307.21,4.19,D,0
39.48596,-121.92239,354.87,0.47,0.4,2021-09-26,2047,N,VIIRS,n,2,315.82,40.92,D,0
39.48953,-121.92352,350.69,0.47,0.4,2021-09-26,2047,N,VIIRS,n,2,304.51,17.21,D,0
40.49117,-121.28826,331.73,0.43,0.38,2021-09-26,2047,N,VIIRS,n,2,301.65,2.16,D,0
40.49464,-121.28918,334.83,0.43,0.38,2021-09-26,2047,N,VIIRS,n,2,305.02,3.89,D,0
40.5521,-121.3963,334.45,0.44,0.38,2021-09-26,2047,N,VIIRS,l,2,308,17.57,D,0
40.55303,-121.39126,336.99,0.44,0.38,2021-09-26,2047,N,VIIRS,l,2,308.33,17.57,D,0
