latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.40627,-121.29544,306.63,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,295.18,1.76,N,0
39.4071,-121.30009,319.7,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,296.98,2.13,N,0
39.4113,-121.30373,307.65,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,295.32,2.13,N,0
39.62136,-119.26357,308.51,0.47,0.4,2021-08-12,1008,N,VIIRS,n,2,293.34,1.71,N,2
40.05588,-121.11539,315.3,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,286.73,8.73,N,0
40.05671,-121.12005,367,0.41,0.37,2021-08-12,1008,N,VIIRS,h,2,297.97,8.73,N,0
40.0601,-121.11922,313.6,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,288.16,0.94,N,0
40.06093,-121.12384,302.88,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,286.7,0.5,N,0
40.06263,-121.1135,301.57,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,287.73,0.94,N,0
40.09103,-121.07408,297.96,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,283.22,0.4,N,0
40.09436,-121.07281,303.21,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,288.77,0.94,N,0
40.09517,-121.07737,301.7,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,287.8,0.94,N,0
40.09531,-121.05829,304.78,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,287.36,1.9,N,0
40.0961,-121.06274,317.65,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,286.44,2.61,N,0
40.09682,-121.08666,305.11,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,286.72,2.8,N,0
40.09764,-121.0913,344.72,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,293.33,7.29,N,0
40.09867,-121.05727,302.11,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,280.58,1.33,N,0
40.09947,-121.06174,328.84,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,288.3,2.27,N,0
40.10006,-121.12481,302.17,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,288.58,0.88,N,0
40.10027,-121.06621,312.13,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,287.82,2.27,N,0
40.10091,-121.12959,319.74,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,291.71,2.53,N,0
40.10096,-121.08999,304.89,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,285.27,7.29,N,0
40.10429,-121.12875,305.46,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,287.28,1.5,N,0
40.10514,-121.13351,328.35,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,291.8,1.5,N,0
40.10851,-121.1326,310.45,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,288.29,1.5,N,0
40.11777,-120.83162,331.84,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.6,5.7,N,0
40.12037,-120.84594,302.41,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.16,2.21,N,0
40.12117,-120.83065,344.66,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,296.29,5.7,N,0
40.1212,-120.85058,323.14,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.29,2.21,N,0
40.12204,-120.85519,322.84,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.16,2.77,N,0
40.12207,-120.83568,340.33,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,294.8,6.85,N,0
40.12294,-120.84047,337.31,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,293.82,6.85,N,0
40.12378,-120.84509,332.42,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,294.41,2.21,N,0
40.12457,-120.8297,339.24,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,294.9,5.14,N,0
40.12461,-120.84968,315.1,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,292.21,2.21,N,0
40.12543,-120.85424,320.09,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.78,2.77,N,0
40.12549,-120.83483,310.03,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,292.68,1.94,N,0
40.12637,-120.83968,303.01,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.92,1.94,N,0
40.12701,-120.82343,337.03,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.58,5.14,N,0
40.12796,-120.82871,337.44,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,296.07,5.14,N,0
40.13038,-120.82232,312.43,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.83,2.69,N,0
40.13132,-120.82761,329.47,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,293.83,2.69,N,0
40.13142,-120.84793,301.55,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.91,2.12,N,0
40.13485,-120.84711,301.18,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.02,2.61,N,0
40.1355,-120.77161,321.68,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.1,2.26,N,0
40.13634,-120.7763,313.17,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.18,2.26,N,0
40.13805,-120.76598,308.71,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.68,1.12,N,0
40.1389,-120.77068,307.23,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.89,2.26,N,0
40.13906,-120.85072,300.95,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.86,2.28,N,0
40.13972,-120.77522,341.09,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,293.44,2.26,N,0
40.14053,-120.77962,342.08,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,294.66,7.46,N,0
40.14146,-120.76508,321.53,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.5,1.44,N,0
40.14228,-120.76958,302.58,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.54,1.15,N,0
40.14248,-120.84992,302.79,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.33,2.19,N,0
40.14307,-120.77399,302.54,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.62,1.15,N,0
40.14387,-120.77836,337.85,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,293.54,7.37,N,0
40.14467,-120.78275,345.64,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,292.89,7.37,N,0
40.14723,-120.77715,301.01,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.27,7.37,N,0
40.14804,-120.78161,346.81,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,297.7,7.37,N,0
40.14904,-120.76749,323.76,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.58,4.31,N,0
40.14982,-120.77174,349.3,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,297.73,4.31,N,0
40.15002,-120.75317,307.81,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,287.54,0.65,N,0
40.15061,-120.77609,318.89,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,292.13,2.15,N,0
40.15086,-120.75778,312.07,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.04,1.05,N,0
40.15142,-120.78053,305.27,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.18,2.15,N,0
40.15166,-120.7622,301.69,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.23,1.05,N,0
40.15176,-120.86184,307.37,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,290.47,2,N,0
40.15244,-120.76646,314.39,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.64,4.31,N,0
40.15344,-120.75233,329.64,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,288.95,3.71,N,0
40.15427,-120.75693,301.53,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,288.33,12.21,N,0
40.15506,-120.76128,300.85,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,288.68,12.21,N,0
40.15559,-120.74967,302.78,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,287.37,6.41,N,0
40.15577,-120.80478,303.75,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.03,1.17,N,0
40.15646,-120.75444,337.05,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,292.49,6.41,N,0
40.15728,-120.75893,355.03,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,292.26,9.82,N,0
40.15767,-120.75602,354.15,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,300.83,12.21,N,0
40.15807,-120.76329,308.91,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.64,9.82,N,0
40.15848,-120.76046,343.51,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,293.55,12.21,N,0
40.15987,-120.75352,330.53,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,293.04,6.41,N,0
40.16005,-120.80871,310.85,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.98,1.17,N,0
40.1607,-120.75806,350.77,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.8,9.82,N,0
40.16431,-120.81256,312.45,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.87,1.54,N,0
40.16513,-120.81712,308.42,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.53,1.54,N,0
40.16577,-120.74667,344.27,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.45,6.28,N,0
40.16666,-121.38184,303.36,0.4,0.37,2021-08-12,1008,N,VIIRS,n,2,289.95,0.28,N,0
40.16743,-120.75581,327.57,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.42,3.65,N,0
40.16902,-120.76457,301.65,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,288.93,1.79,N,0
40.16917,-120.74572,310.08,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,287.59,3.33,N,0
40.16997,-121.3807,301.81,0.4,0.37,2021-08-12,1008,N,VIIRS,n,2,285.63,0.28,N,0
40.1717,-120.74,344.88,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,296.17,11.81,N,0
40.17257,-120.74473,316.71,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,288.73,3.33,N,0
40.17595,-120.74364,315.96,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,287.33,1.22,N,0
40.17828,-121.40783,332.27,0.4,0.37,2021-08-12,1008,N,VIIRS,n,2,288.67,4.91,N,0
40.179,-120.91453,303.44,0.41,0.37,2021-08-12,1008,N,VIIRS,n,2,290.18,0.42,N,0
40.17911,-121.41248,302.05,0.4,0.37,2021-08-12,1008,N,VIIRS,n,2,287.95,4.91,N,0
40.17932,-120.74257,311.45,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,287.63,1.22,N,0
40.18082,-121.40228,303.99,0.4,0.37,2021-08-12,1008,N,VIIRS,n,2,291.32,2.68,N,0
40.18164,-121.40697,351.91,0.4,0.37,2021-08-12,1008,N,VIIRS,n,2,304.11,4.91,N,0
40.18247,-121.41163,337.31,0.4,0.37,2021-08-12,1008,N,VIIRS,n,2,298.38,4.91,N,0
40.18267,-120.74139,299.92,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,287.64,1.62,N,0
40.18327,-120.78403,311.05,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.94,2.32,N,0
40.18329,-121.41627,299.88,0.4,0.37,2021-08-12,1008,N,VIIRS,n,2,289.85,0.81,N,0
40.18346,-120.76537,301.77,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,288.38,0.83,N,0
40.18517,-120.73544,328.5,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.43,2.09,N,0
40.18558,-120.67887,302.38,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,287.63,0.64,N,0
40.18604,-120.74022,320.62,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.16,1.62,N,0
40.18648,-120.68378,297.82,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,286.74,0.64,N,0
40.18843,-120.77306,305.62,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.45,2.02,N,0
40.18853,-120.73429,322.21,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.63,5.56,N,0
40.18922,-120.77746,301.85,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.88,0.82,N,0
40.18941,-120.7391,316.01,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.2,1.38,N,0
40.18987,-120.68271,302.05,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,287.99,0.64,N,0
40.19011,-120.72332,330.16,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,290.19,3.88,N,0
40.19077,-120.68765,298.52,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,287.07,1.02,N,0
40.191,-120.72821,352.98,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,298.1,5.56,N,0
40.19131,-120.82815,312.74,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,288.47,5.58,N,0
40.1919,-120.73314,327.71,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,290.8,5.56,N,0
40.1926,-120.71739,316.97,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,290.25,5.65,N,0
40.19277,-120.73795,304.03,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,289.05,1.38,N,0
40.19323,-120.68156,313.04,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,289.69,2,N,0
40.19348,-120.72218,367,0.42,0.38,2021-08-12,1008,N,VIIRS,h,2,301.72,5.65,N,0
40.19359,-120.74249,308.63,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,288.74,1.38,N,0
40.19384,-120.82246,301.95,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,285.56,0.45,N,0
40.19416,-120.68661,346.36,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,290.81,58.65,N,0
40.19427,-120.70689,344.91,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,291.63,25.25,N,0
40.19437,-120.72709,367,0.42,0.37,2021-08-12,1008,N,VIIRS,h,2,301,7.93,N,0
40.1947,-120.82723,349.53,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,293.64,5.58,N,0
40.19505,-120.69152,321.21,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,289.54,58.65,N,0
40.19513,-120.71162,356.4,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,296.39,25.25,N,0
40.19526,-120.73203,340.08,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,291.18,7.93,N,0
40.19566,-120.67522,299.6,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,288.14,2,N,0
40.19593,-120.69636,313.74,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,288.73,10.92,N,0
40.19598,-120.71632,336.67,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,295.08,5.65,N,0
40.19614,-120.73683,301.02,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,288.07,0.59,N,0
40.19659,-120.68033,322.22,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,289.31,2,N,0
40.1968,-120.70112,312.42,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,289.44,10.92,N,0
40.19685,-120.72107,345.24,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,297.33,5.65,N,0
40.19752,-120.68546,327.26,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,317.54,58.65,N,0
40.19766,-120.70585,330.56,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,319.63,25.66,N,0
40.19774,-120.72598,355.29,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,298.58,7.93,N,0
40.1981,-120.82625,311.67,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,288.74,1.14,N,0
40.19843,-120.6904,332.75,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,327.72,58.65,N,0
40.19851,-120.71055,336.68,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,293.15,25.66,N,0
40.19865,-120.73093,344.79,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,294.29,7.93,N,0
40.19901,-120.67391,297.42,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,286.1,1.47,N,0
40.1993,-120.69522,354.32,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,304.86,10.92,N,0
40.19936,-120.71522,324.84,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,291.98,2.61,N,0
40.19952,-120.73578,300.38,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,287.6,0.59,N,0
40.19994,-120.67903,314.65,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,288.67,1.47,N,0
40.20007,-121.41187,300,0.4,0.37,2021-08-12,1008,N,VIIRS,n,2,289.49,0.8,N,0
40.20017,-120.69999,345.39,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,294.25,10.92,N,0
40.20022,-120.71995,331.65,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,294.07,2.61,N,0
40.20087,-121.41644,307.97,0.4,0.37,2021-08-12,1008,N,VIIRS,n,2,290.26,0.8,N,0
40.20087,-120.68416,337.8,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,295.42,182.76,N,0
40.20103,-120.70474,353.78,0.42,0.38,2021-08-12,1008,N,VIIRS,n,2,297.65,25.66,N,0
40.20112,-120.72488,335.67,0.42,0.37,2021-08-12,1008,N,VIIRS,n,2,294.15,2.75,N,0
