latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.94915,-120.48643,339.82,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,287.27,5.03,N,0
39.94925,-120.49323,311.97,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,286.7,5.03,N,0
39.94934,-120.50002,303.42,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,286.39,3.91,N,0
39.94954,-120.51388,301.95,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,286.24,2.06,N,0
39.94964,-120.52143,301.27,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,287.34,2.06,N,0
39.94984,-120.53587,323.39,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,288.3,4.88,N,0
39.95004,-120.54982,311.22,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,289.97,4.27,N,0
39.95013,-120.55647,321.7,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,293.2,3.66,N,0
39.95022,-120.56337,313.18,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,289.87,3.66,N,0
39.95032,-120.57061,305.98,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,287.17,2.85,N,0
39.95052,-120.5858,300.43,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,285.85,1.81,N,0
39.95061,-120.59281,303.86,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,288.01,1.81,N,0
39.95071,-120.59972,299.88,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,287.22,1.89,N,0
39.95654,-120.53758,320.82,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,288.48,4.88,N,0
39.95664,-120.54467,302.26,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,286.12,4.27,N,0
39.95673,-120.55116,308.44,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,287.92,4.27,N,0
39.95682,-120.55746,309.84,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,289.24,3.66,N,0
39.95691,-120.5638,307.69,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,288.68,3.66,N,0
39.957,-120.57043,304.2,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,288.5,2.85,N,0
39.9571,-120.57703,301.71,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,287.42,2.85,N,0
39.95719,-120.58371,305.29,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,287.74,1.81,N,0
39.97579,-120.48569,301.33,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,281.52,4.33,N,0
39.9778,-120.62034,305.62,0.62,0.72,2021-09-01,852,N,VIIRS,n,2,286.07,1.98,N,0
39.9779,-120.62653,305.07,0.62,0.72,2021-09-01,852,N,VIIRS,n,2,284.45,1.98,N,0
39.98222,-120.47119,303.36,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,283.51,4.02,N,0
39.98267,-120.4995,299.61,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,285.13,2.71,N,0
39.98279,-120.50742,300.04,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,284.17,2.71,N,0
39.98291,-120.5151,300.12,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,283.83,2.76,N,0
39.9892,-120.49097,310.14,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,286.44,3.66,N,0
39.98931,-120.49801,313.75,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,287.94,2.85,N,0
39.98944,-120.50605,300.42,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,285.33,2.85,N,0
39.99101,-120.60685,297.22,0.62,0.71,2021-09-01,852,N,VIIRS,n,2,284.2,1.1,N,0
39.99109,-120.61241,300.01,0.62,0.72,2021-09-01,852,N,VIIRS,n,2,283.9,1.1,N,0
39.99118,-120.61818,313.63,0.62,0.72,2021-09-01,852,N,VIIRS,n,2,284.92,3.31,N,0
39.99128,-120.6244,321.42,0.62,0.72,2021-09-01,852,N,VIIRS,n,2,285.43,3.31,N,0
39.99502,-120.44025,305.75,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,282.02,3.72,N,0
39.99574,-120.48305,311.04,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,287.01,3.66,N,0
39.99584,-120.48962,315.06,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,287.25,3.66,N,0
39.99596,-120.49667,313.75,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,287.49,2.85,N,0
39.99609,-120.50465,305.97,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,285.95,2.85,N,0
39.99621,-120.51244,299.27,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,285.17,3.57,N,0
40.00141,-120.42493,302.79,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,277,3.81,N,0
40.00153,-120.43185,332.56,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,284.03,3.81,N,0
40.00166,-120.43966,320.45,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,284,4.88,N,0
40.00216,-120.46896,302.79,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,282.96,2.58,N,0
40.0024,-120.48317,301.13,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,285.24,1.94,N,0
40.00251,-120.48988,302.45,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,286.38,1.94,N,0
40.00262,-120.49661,303.83,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,286.16,2.57,N,0
40.00274,-120.50368,302.11,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,285.62,2.57,N,0
40.00805,-120.42481,312.63,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,278.92,3.81,N,0
40.00817,-120.43164,317.59,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,286.23,3.81,N,0
40.0083,-120.43902,319.25,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,287.83,4.88,N,0
40.00844,-120.44733,303.97,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,283.15,4.88,N,0
40.00868,-120.46104,307.74,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,284,5.06,N,0
40.0088,-120.46782,309.31,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,285.36,2.58,N,0
40.00893,-120.47565,301.15,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,285.01,2.58,N,0
40.00918,-120.49029,298.86,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,284.62,1.94,N,0
40.01441,-120.40882,309.24,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,280.26,12.64,N,0
40.01455,-120.41655,332.36,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,283.6,12.64,N,0
40.01469,-120.42443,299.25,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,279.7,5.17,N,0
40.01482,-120.43172,296.6,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,283.6,5.17,N,0
40.01495,-120.43893,299.5,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,284.44,5.1,N,0
40.01533,-120.46066,298.45,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,284.82,1.58,N,0
40.01545,-120.46748,304.24,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,284.92,1.95,N,0
40.01559,-120.47556,298.04,0.61,0.71,2021-09-01,852,N,VIIRS,n,2,284.55,1.95,N,0
