latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.61897,-119.2644,306.74,0.4,0.37,2021-07-23,943,N,VIIRS,n,2,292.56,1.06,N,2
39.89183,-121.31439,333,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,291.94,5.02,N,0
39.89546,-121.31377,342.6,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,296.59,4.42,N,0
39.89615,-121.31937,320.04,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,292.08,4.42,N,0
39.89732,-121.26874,304.62,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,289.86,1.1,N,0
39.89748,-121.23836,300.3,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,289.19,1.46,N,0
39.90047,-121.23243,303.65,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,286.31,0.91,N,0
39.90076,-121.26598,304.5,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,289.39,0.92,N,0
39.90092,-121.26792,305.01,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,289.3,1.1,N,0
39.9011,-121.23779,321.04,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,293.52,1.46,N,0
39.90174,-121.2431,305.87,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,288.92,1.46,N,0
39.90238,-121.24848,302.43,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,289.9,1.41,N,0
39.9037,-121.25956,303.82,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,290.34,0.92,N,0
39.90409,-121.23187,315.2,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,287.94,3.52,N,0
39.90474,-121.2373,347.59,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,293.27,12.14,N,0
39.90536,-121.24258,348.52,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,297.68,12.14,N,0
39.90602,-121.248,338.37,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,296.27,3.95,N,0
39.90669,-121.25368,309.63,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,289.54,3.95,N,0
39.90769,-121.23115,319.31,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,288.4,3.52,N,0
39.90837,-121.23684,331.67,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,293.56,12.14,N,0
39.90902,-121.2423,346.52,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,295.14,12.14,N,0
39.90968,-121.24785,313.05,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,289.2,3.95,N,0
39.91058,-121.22437,367,0.46,0.39,2021-07-23,943,N,VIIRS,h,2,318.5,69.81,N,0
39.91129,-121.23035,367,0.46,0.39,2021-07-23,943,N,VIIRS,h,2,336.18,69.81,N,0
39.912,-121.23634,315.32,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,287.19,3.66,N,0
39.91267,-121.24195,322.94,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,289.92,3.66,N,0
39.91346,-121.21759,333.39,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,302.76,29.22,N,0
39.91415,-121.22339,367,0.46,0.39,2021-07-23,943,N,VIIRS,h,2,311.75,69.81,N,0
39.91488,-121.22946,355.2,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,304.53,69.81,N,0
39.91559,-121.23547,327.37,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,291.57,3.66,N,0
39.91627,-121.24119,301.3,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,287.95,3.66,N,0
39.91705,-121.21674,352.06,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,300.51,11.83,N,0
39.91775,-121.22262,330.14,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,297.09,3.32,N,0
39.91847,-121.22865,314.17,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,293.14,3.32,N,0
39.91917,-121.23454,309.28,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,290.21,1.41,N,0
39.91996,-121.21026,328.57,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,286.93,11.83,N,0
39.92064,-121.21591,347.09,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,297.5,11.83,N,0
39.92133,-121.22172,339.66,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,298.28,3.32,N,0
39.92203,-121.22757,304.97,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,290.41,3.32,N,0
39.92272,-121.23328,308.7,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,291,1.41,N,0
39.92356,-121.20952,342.84,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,297.12,11.42,N,0
39.92422,-121.21508,349.26,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,302.52,11.42,N,0
39.92489,-121.22054,316.25,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,290.16,3.21,N,0
39.92717,-121.20893,342.27,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,296.37,11.42,N,0
39.92783,-121.21432,355.98,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,304.78,11.42,N,0
39.92845,-121.21949,334.63,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,294.17,3.21,N,0
39.9291,-121.2249,312.19,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,287.39,3.21,N,0
39.93078,-121.20827,345.68,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,301.57,19.06,N,0
39.93142,-121.21355,367,0.46,0.39,2021-07-23,943,N,VIIRS,h,2,305.35,19.06,N,0
39.93204,-121.21864,341.59,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,295.7,9.08,N,0
39.93267,-121.22388,310.37,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,287.65,9.08,N,0
39.93331,-121.22918,303.18,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,283.66,2.36,N,0
39.93396,-121.23456,298.83,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,281.63,2.36,N,0
39.93438,-121.2075,348.61,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,305.56,19.06,N,0
39.93501,-121.21275,367,0.46,0.39,2021-07-23,943,N,VIIRS,h,2,317.18,19.06,N,0
39.93563,-121.21786,343.33,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,304.12,9.08,N,0
39.93626,-121.22299,318.13,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,288.78,9.08,N,0
39.93687,-121.22811,329.83,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,289.93,2.36,N,0
39.93751,-121.23338,332.58,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,284.75,2.36,N,0
39.93797,-121.2067,336.26,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,291.25,18.88,N,0
39.93861,-121.21195,367,0.46,0.39,2021-07-23,943,N,VIIRS,h,2,316.77,18.88,N,0
39.93923,-121.21713,347.82,0.46,0.39,2021-07-23,943,N,VIIRS,n,2,300.08,9.72,N,0
