latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.59347,-121.35387,303.68,0.42,0.38,2021-10-16,949,N,VIIRS,n,2,277.84,1.12,N,0
39.03448,-122.15356,311.59,0.43,0.38,2021-10-16,950,N,VIIRS,n,2,283.31,1.05,N,0
39.09486,-122.17386,315.43,0.43,0.38,2021-10-16,950,N,VIIRS,n,2,282.69,1.92,N,0
39.09835,-122.17311,318.76,0.43,0.38,2021-10-16,950,N,VIIRS,n,2,282.93,1.92,N,0
39.10184,-122.17236,298.75,0.43,0.38,2021-10-16,950,N,VIIRS,n,2,282.83,0.6,N,0
39.29599,-121.60307,300.81,0.42,0.37,2021-10-16,950,N,VIIRS,n,2,279.42,0.72,N,0
39.08822,-121.65246,343.59,0.41,0.37,2021-10-16,2112,N,VIIRS,n,2,307.55,3.85,D,0
39.08971,-121.66728,333.61,0.41,0.37,2021-10-16,2112,N,VIIRS,l,2,305.95,27.66,D,0
39.0916,-121.44419,341.96,0.41,0.37,2021-10-16,2112,N,VIIRS,n,2,310.7,15.25,D,0
39.09439,-121.44968,353.77,0.41,0.37,2021-10-16,2112,N,VIIRS,n,2,313.9,15.25,D,0
39.09502,-121.44493,350.99,0.41,0.37,2021-10-16,2112,N,VIIRS,n,2,315.32,15.25,D,0
39.09551,-121.67184,338.05,0.41,0.37,2021-10-16,2112,N,VIIRS,n,2,307.8,7.91,D,0
39.11713,-121.66694,347.97,0.41,0.37,2021-10-16,2112,N,VIIRS,n,2,307.01,9.49,D,0
39.13469,-121.79617,367,0.4,0.37,2021-10-16,2112,N,VIIRS,l,2,332.56,46.49,D,0
39.13532,-121.7915,354.61,0.4,0.37,2021-10-16,2112,N,VIIRS,n,2,320.68,46.49,D,0
39.13808,-121.79691,345.61,0.4,0.37,2021-10-16,2112,N,VIIRS,l,2,317.09,29.08,D,0
39.13871,-121.79224,342.28,0.4,0.37,2021-10-16,2112,N,VIIRS,n,2,306.04,29.08,D,0
39.1672,-121.65861,335.17,0.41,0.37,2021-10-16,2112,N,VIIRS,n,2,308.35,3.39,D,0
39.1821,-122.21526,336.34,0.4,0.37,2021-10-16,2112,N,VIIRS,n,2,310.95,6.29,D,0
39.18273,-122.21069,353.85,0.4,0.37,2021-10-16,2112,N,VIIRS,n,2,313.93,6.29,D,0
39.29256,-121.5823,333.4,0.41,0.37,2021-10-16,2112,N,VIIRS,n,2,304.68,2.65,D,0
39.2928,-121.78477,333.84,0.41,0.37,2021-10-16,2112,N,VIIRS,l,2,305.96,10.86,D,0
39.29343,-121.78009,334.89,0.41,0.37,2021-10-16,2112,N,VIIRS,l,2,306.14,13.22,D,0
39.29371,-121.78166,356.22,0.41,0.37,2021-10-16,2112,N,VIIRS,n,2,312.61,13.89,D,0
39.29611,-122.22107,335.61,0.4,0.37,2021-10-16,2112,N,VIIRS,l,2,310.47,6.17,D,0
39.29682,-121.78084,344.54,0.41,0.37,2021-10-16,2112,N,VIIRS,n,2,308.12,13.22,D,0
39.32628,-122.12808,338.5,0.4,0.37,2021-10-16,2112,N,VIIRS,l,2,311.72,23.68,D,0
39.32901,-122.13347,315.57,0.4,0.37,2021-10-16,2112,N,VIIRS,l,2,319.07,34.13,D,0
39.32965,-122.12885,367,0.4,0.37,2021-10-16,2112,N,VIIRS,l,2,327.87,34.13,D,0
39.33237,-122.13423,332.19,0.4,0.37,2021-10-16,2112,N,VIIRS,n,2,306.25,34.13,D,0
39.33301,-122.12962,345.3,0.4,0.37,2021-10-16,2112,N,VIIRS,n,2,318.65,34.13,D,0
39.43272,-122.11643,332.73,0.4,0.37,2021-10-16,2112,N,VIIRS,l,2,305.22,3.73,D,0
39.43336,-122.1118,347.62,0.4,0.37,2021-10-16,2112,N,VIIRS,n,2,311.41,3.73,D,0
39.48388,-122.15053,348.95,0.4,0.37,2021-10-16,2112,N,VIIRS,n,2,310.63,8.53,D,0
39.54946,-122.0263,347.98,0.4,0.37,2021-10-16,2112,N,VIIRS,n,2,309.23,6.47,D,0
39.5501,-122.02163,338.29,0.4,0.37,2021-10-16,2112,N,VIIRS,n,2,308.84,6.47,D,0
39.58682,-122.06182,348.72,0.4,0.37,2021-10-16,2112,N,VIIRS,n,2,312.57,70.1,D,0
40.54859,-121.38702,332.42,0.42,0.38,2021-10-16,2112,N,VIIRS,l,2,302.66,2.88,D,0
39.08857,-121.67285,302.45,0.43,0.46,2021-10-17,931,N,VIIRS,n,2,280.98,0.87,N,0
39.29382,-121.784,304.08,0.44,0.46,2021-10-17,931,N,VIIRS,n,2,284.69,0.77,N,0
39.61951,-119.26269,300.87,0.51,0.41,2021-10-17,931,N,VIIRS,n,2,276.61,1.06,N,2
40.54702,-121.38637,299.77,0.44,0.46,2021-10-17,931,N,VIIRS,n,2,263.66,0.51,N,0
39.10834,-121.60888,335.34,0.41,0.37,2021-10-17,2053,N,VIIRS,n,2,298.1,2.34,D,0
40.54614,-121.38763,329.08,0.4,0.37,2021-10-17,2053,N,VIIRS,n,2,288.42,5.58,D,0
40.54692,-121.383,344.36,0.4,0.37,2021-10-17,2053,N,VIIRS,n,2,296.57,18.1,D,0
40.55024,-121.38399,344.74,0.4,0.37,2021-10-17,2053,N,VIIRS,n,2,299.94,18.1,D,0
40.5506,-121.38734,331.59,0.4,0.37,2021-10-17,2053,N,VIIRS,n,2,292.77,5.05,D,0
40.55139,-121.38271,335.63,0.4,0.37,2021-10-17,2053,N,VIIRS,n,2,293.86,9.49,D,0
41.53972,-121.89023,330.96,0.4,0.37,2021-10-17,2054,N,VIIRS,n,2,287.8,3.71,D,0
39.05544,-122.1709,333.61,0.45,0.47,2021-10-18,2034,N,VIIRS,n,2,294.29,1.6,D,0
39.07437,-121.66675,339.56,0.43,0.46,2021-10-18,2034,N,VIIRS,n,2,288.7,4.45,D,0
39.08063,-121.87735,339.77,0.43,0.46,2021-10-18,2034,N,VIIRS,n,2,293.19,6.54,D,0
