latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.62122,-119.26034,300.12,0.44,0.39,2021-07-18,936,N,VIIRS,n,2,290.09,0.35,N,2
39.90284,-121.34906,305,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,293.36,1.53,N,0
39.90351,-121.35543,313.46,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,293.2,1.53,N,0
39.90602,-121.34158,307.43,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,293.68,3.64,N,0
39.9067,-121.34797,318.08,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,293.47,3.27,N,0
39.90854,-121.32794,308.74,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,292.77,2.44,N,0
39.90921,-121.33424,345.45,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,296.86,3.64,N,0
39.90985,-121.34026,313.3,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,293.43,3.64,N,0
39.91249,-121.32785,337.29,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,298.82,7.97,N,0
39.9131,-121.33353,328.86,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,295,4.56,N,0
39.91368,-121.3389,306.33,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,293.57,4.56,N,0
39.9157,-121.32069,308.87,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,292.35,7.97,N,0
39.91634,-121.32668,351.73,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,298.36,7.97,N,0
39.91691,-121.33197,325.64,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,294.4,4.56,N,0
39.91958,-121.31991,314.21,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,301.79,34.25,N,0
39.92019,-121.32551,353.2,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,314.36,34.25,N,0
39.92073,-121.33055,334.09,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,295.65,3.95,N,0
39.92126,-121.33547,311.08,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,291.54,3.95,N,0
39.92405,-121.32455,336.78,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,297.67,34.25,N,0
39.92458,-121.32948,312.31,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,291.84,3.95,N,0
39.9259,-121.3789,296.69,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,286.02,0.62,N,0
39.93305,-121.37137,304.37,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,285.67,1.01,N,0
39.93698,-121.37088,303.83,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,287.51,1.01,N,0
39.94014,-121.32647,301.32,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,290.26,0.81,N,0
39.94067,-121.33141,311.54,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,289.51,0.81,N,0
39.94087,-121.37014,301.87,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,290.77,1.96,N,0
39.94151,-121.37603,305.9,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,292.19,1.44,N,0
39.94284,-121.31477,323.06,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,291.9,43.69,N,0
39.94342,-121.3202,342.6,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,303.06,43.69,N,0
39.94399,-121.32539,335.86,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,295.13,3.88,N,0
39.94453,-121.33046,311.48,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,291.66,3.88,N,0
39.94476,-121.36928,319.48,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,293.72,1.96,N,0
39.9454,-121.37519,309.18,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,293.26,1.44,N,0
39.94602,-121.381,302.85,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,290.63,1.44,N,0
39.94653,-121.31346,328.01,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,296.91,13.89,N,0
39.94667,-121.31351,331.31,0.54,0.42,2021-07-18,936,N,VIIRS,n,2,298.67,43.69,N,0
